"b:tnow in s","s:ut in p.u.","s:cur1 in p.u.","s:Q1 in Mvar","s:P1 in MW"
26.560000,1.029612,0.782431,185.970689,700.784457
26.570000,1.029555,0.782545,186.085520,700.820716
26.580000,1.029497,0.782656,186.198990,700.855663
26.590000,1.029440,0.782765,186.310969,700.889259
26.600000,1.029384,0.782873,186.421326,700.921469
26.610000,1.029327,0.782978,186.529934,700.952259
26.620000,1.029271,0.783081,186.636671,700.981599
26.630000,1.029215,0.783182,186.741412,701.009458
26.640000,1.029159,0.783280,186.844039,701.035812
26.650000,1.029104,0.783376,186.944436,701.060635
26.660000,1.029050,0.783469,187.042489,701.083907
26.670000,1.028996,0.783559,187.138087,701.105609
26.680000,1.028943,0.783646,187.231124,701.125724
26.690000,1.028891,0.783730,187.321495,701.144237
26.700000,1.028840,0.783812,187.409100,701.161138
26.710000,1.028789,0.783890,187.493842,701.176416
26.720000,1.028740,0.783964,187.575629,701.190065
26.730000,1.028691,0.784036,187.654370,701.202081
26.740000,1.028644,0.784104,187.729981,701.212460
26.750000,1.028597,0.784169,187.802380,701.221202
26.760000,1.028552,0.784230,187.871491,701.228308
26.770000,1.028508,0.784288,187.937239,701.233784
26.780000,1.028465,0.784342,187.999556,701.237634
26.790000,1.028424,0.784392,188.058378,701.239867
26.800000,1.028384,0.784439,188.113644,701.240492
26.810000,1.028345,0.784482,188.165298,701.239523
26.820000,1.028308,0.784521,188.213288,701.236974
26.830000,1.028272,0.784556,188.257569,701.232860
26.840000,1.028238,0.784588,188.298098,701.227200
26.850000,1.028205,0.784616,188.334836,701.220014
26.860000,1.028174,0.784639,188.367752,701.211322
26.870000,1.028145,0.784659,188.396817,701.201149
26.880000,1.028117,0.784675,188.422007,701.189517
26.890000,1.028091,0.784688,188.443303,701.176453
26.900000,1.028067,0.784696,188.460692,701.161983
26.910000,1.028044,0.784701,188.474164,701.146137
26.920000,1.028023,0.784701,188.483713,701.128942
26.930000,1.028004,0.784698,188.489341,701.110431
26.940000,1.027987,0.784691,188.491051,701.090634
26.950000,1.027971,0.784680,188.488852,701.069585
26.960000,1.027958,0.784666,188.482758,701.047315
26.970000,1.027946,0.784648,188.472788,701.023861
26.980000,1.027936,0.784626,188.458964,700.999256
26.990000,1.027928,0.784600,188.441314,700.973537
27.000000,1.027922,0.784571,188.419869,700.946740
27.010000,1.027917,0.784538,188.394666,700.918903
27.020000,1.027915,0.784502,188.365745,700.890062
27.030000,1.027914,0.784462,188.333150,700.860257
27.040000,1.027915,0.784419,188.296930,700.829525
27.050000,1.027918,0.784372,188.257139,700.797906
27.060000,1.027923,0.784322,188.213834,700.765439
27.070000,1.027930,0.784269,188.167074,700.732164
27.080000,1.027939,0.784213,188.116926,700.698121
27.090000,1.027949,0.784154,188.063457,700.663349
27.100000,1.027962,0.784092,188.006740,700.627890
27.110000,1.027976,0.784026,187.946851,700.591784
27.120000,1.027991,0.783958,187.883868,700.555072
27.130000,1.028009,0.783888,187.817875,700.517793
27.140000,1.028028,0.783814,187.748957,700.479990
27.150000,1.028049,0.783738,187.677203,700.441703
27.160000,1.028071,0.783660,187.602705,700.402973
27.170000,1.028096,0.783579,187.525558,700.363841
27.180000,1.028121,0.783496,187.445859,700.324347
27.190000,1.028149,0.783411,187.363709,700.284532
27.200000,1.028177,0.783323,187.279210,700.244438
27.210000,1.028208,0.783234,187.192467,700.204104
27.220000,1.028239,0.783143,187.103589,700.163571
27.230000,1.028273,0.783049,187.012683,700.122880
27.240000,1.028307,0.782955,186.919863,700.082071
27.250000,1.028343,0.782858,186.825240,700.041184
27.260000,1.028380,0.782761,186.728931,700.000259
27.270000,1.028418,0.782662,186.631050,699.959336
27.280000,1.028457,0.782561,186.531718,699.918454
27.290000,1.028498,0.782460,186.431052,699.877653
27.300000,1.028540,0.782357,186.329172,699.836973
27.310000,1.028582,0.782254,186.226201,699.796453
27.320000,1.028626,0.782150,186.122261,699.756131
27.330000,1.028670,0.782045,186.017474,699.716046
27.340000,1.028716,0.781940,185.911964,699.676236
27.350000,1.028762,0.781834,185.805854,699.636739
27.360000,1.028809,0.781728,185.699269,699.597593
27.370000,1.028856,0.781622,185.592333,699.558835
27.380000,1.028905,0.781516,185.485170,699.520503
27.390000,1.028953,0.781409,185.377905,699.482633
27.400000,1.029003,0.781303,185.270660,699.445262
27.410000,1.029052,0.781197,185.163559,699.408427
27.420000,1.029102,0.781092,185.056725,699.372163
27.430000,1.029153,0.780987,184.950279,699.336507
27.440000,1.029204,0.780883,184.844344,699.301495
27.450000,1.029255,0.780779,184.739038,699.267161
27.460000,1.029306,0.780677,184.634480,699.233542
27.470000,1.029357,0.780575,184.530790,699.200671
27.480000,1.029408,0.780474,184.428083,699.168583
27.490000,1.029459,0.780375,184.326475,699.137310
27.500000,1.029510,0.780277,184.226078,699.106887
27.510000,1.029561,0.780180,184.127005,699.077344
27.520000,1.029612,0.780085,184.029366,699.048715
27.530000,1.029663,0.779991,183.933268,699.021030
27.540000,1.029713,0.779900,183.838818,698.994319
27.550000,1.029763,0.779810,183.746118,698.968614
27.560000,1.029812,0.779722,183.655272,698.943942
27.570000,1.029861,0.779636,183.566377,698.920331
27.580000,1.029909,0.779552,183.479531,698.897810
27.590000,1.029957,0.779470,183.394826,698.876406
27.600000,1.030004,0.779391,183.312356,698.856142
27.610000,1.030050,0.779314,183.232208,698.837045
27.620000,1.030096,0.779239,183.154468,698.819139
27.630000,1.030141,0.779167,183.079219,698.802445
27.640000,1.030185,0.779098,183.006540,698.786985
27.650000,1.030228,0.779032,182.936509,698.772780
27.660000,1.030270,0.778968,182.869198,698.759849
27.670000,1.030311,0.778907,182.804679,698.748210
27.680000,1.030351,0.778849,182.743017,698.737880
27.690000,1.030390,0.778795,182.684278,698.728873
27.700000,1.030428,0.778743,182.628519,698.721205
27.710000,1.030464,0.778694,182.575799,698.714887
27.720000,1.030500,0.778649,182.526170,698.709931
27.730000,1.030534,0.778606,182.479682,698.706346
27.740000,1.030567,0.778567,182.436380,698.704140
27.750000,1.030598,0.778532,182.396306,698.703320
27.760000,1.030629,0.778500,182.359499,698.703890
27.770000,1.030657,0.778471,182.325994,698.705854
27.780000,1.030685,0.778445,182.295820,698.709212
27.790000,1.030711,0.778423,182.269006,698.713964
27.800000,1.030735,0.778405,182.245573,698.720110
27.810000,1.030759,0.778390,182.225541,698.727644
27.820000,1.030780,0.778378,182.208925,698.736560
27.830000,1.030800,0.778370,182.195737,698.746852
27.840000,1.030819,0.778366,182.185984,698.758509
27.850000,1.030836,0.778365,182.179669,698.771520
27.860000,1.030851,0.778367,182.176792,698.785873
27.870000,1.030865,0.778374,182.177349,698.801553
27.880000,1.030877,0.778383,182.181331,698.818541
27.890000,1.030887,0.778396,182.188726,698.836821
27.900000,1.030896,0.778413,182.199518,698.856371
27.910000,1.030904,0.778433,182.213687,698.877168
27.920000,1.030909,0.778456,182.231210,698.899190
27.930000,1.030913,0.778483,182.252059,698.922409
27.940000,1.030916,0.778513,182.276203,698.946797
27.950000,1.030916,0.778547,182.303606,698.972326
27.960000,1.030916,0.778584,182.334230,698.998964
27.970000,1.030913,0.778624,182.368033,699.026679
27.980000,1.030909,0.778667,182.404968,699.055435
27.990000,1.030903,0.778713,182.444987,699.085196
28.000000,1.030896,0.778762,182.488036,699.115926
28.010000,1.030887,0.778815,182.534060,699.147585
28.020000,1.030877,0.778870,182.582997,699.180131
28.030000,1.030865,0.778928,182.634787,699.213523
28.040000,1.030851,0.778989,182.689361,699.247718
28.050000,1.030836,0.779052,182.746652,699.282672
28.060000,1.030819,0.779118,182.806587,699.318337
28.070000,1.030801,0.779187,182.869091,699.354668
28.080000,1.030782,0.779258,182.934085,699.391617
28.090000,1.030761,0.779331,183.001490,699.429135
28.100000,1.030739,0.779406,183.071221,699.467171
28.110000,1.030715,0.779484,183.143192,699.505677
28.120000,1.030690,0.779564,183.217315,699.544599
28.130000,1.030664,0.779646,183.293499,699.583888
28.140000,1.030636,0.779729,183.371650,699.623489
28.150000,1.030607,0.779814,183.451674,699.663352
28.160000,1.030577,0.779901,183.533473,699.703421
28.170000,1.030546,0.779990,183.616948,699.743646
28.180000,1.030514,0.780079,183.701997,699.783971
28.190000,1.030480,0.780170,183.788518,699.824343
28.200000,1.030446,0.780263,183.876406,699.864710
28.210000,1.030411,0.780356,183.965556,699.905017
28.220000,1.030374,0.780450,184.055860,699.945211
28.230000,1.030337,0.780545,184.147211,699.985240
28.240000,1.030299,0.780641,184.239498,700.025052
28.250000,1.030260,0.780737,184.332613,700.064593
28.260000,1.030220,0.780834,184.426442,700.103813
28.270000,1.030179,0.780931,184.520876,700.142662
28.280000,1.030138,0.781029,184.615802,700.181089
28.290000,1.030096,0.781126,184.711106,700.219045
28.300000,1.030054,0.781224,184.806677,700.256482
28.310000,1.030011,0.781321,184.902401,700.293352
28.320000,1.029968,0.781418,184.998165,700.329610
28.330000,1.029924,0.781515,185.093857,700.365209
28.340000,1.029880,0.781611,185.189364,700.400107
28.350000,1.029835,0.781707,185.284573,700.434261
28.360000,1.029790,0.781802,185.379375,700.467629
28.370000,1.029745,0.781896,185.473657,700.500172
28.380000,1.029700,0.781989,185.567310,700.531851
28.390000,1.029655,0.782082,185.660224,700.562629
28.400000,1.029609,0.782173,185.752293,700.592471
28.410000,1.029564,0.782262,185.843409,700.621343
28.420000,1.029519,0.782351,185.933467,700.649212
28.430000,1.029474,0.782438,186.022364,700.676049
28.440000,1.029428,0.782523,186.109996,700.701824
28.450000,1.029384,0.782607,186.196264,700.726510
28.460000,1.029339,0.782689,186.281070,700.750082
28.470000,1.029295,0.782769,186.364316,700.772516
28.480000,1.029251,0.782848,186.445908,700.793790
28.490000,1.029207,0.782924,186.525753,700.813884
28.500000,1.029164,0.782998,186.603763,700.832781
28.510000,1.029121,0.783070,186.679848,700.850462
28.520000,1.029079,0.783140,186.753925,700.866915
28.530000,1.029038,0.783207,186.825910,700.882126
28.540000,1.028997,0.783272,186.895724,700.896084
28.550000,1.028957,0.783335,186.963290,700.908780
28.560000,1.028918,0.783395,187.028534,700.920206
28.570000,1.028879,0.783452,187.091385,700.930357
28.580000,1.028841,0.783507,187.151774,700.939229
28.590000,1.028805,0.783559,187.209637,700.946820
28.600000,1.028769,0.783609,187.264912,700.953128
28.610000,1.028734,0.783655,187.317541,700.958156
28.620000,1.028700,0.783699,187.367468,700.961905
28.630000,1.028667,0.783740,187.414642,700.964379
28.640000,1.028635,0.783778,187.459014,700.965586
28.650000,1.028604,0.783813,187.500539,700.965530
28.660000,1.028574,0.783845,187.539177,700.964223
28.670000,1.028546,0.783874,187.574888,700.961673
28.680000,1.028518,0.783900,187.607639,700.957893
28.690000,1.028492,0.783923,187.637399,700.952896
28.700000,1.028468,0.783943,187.664142,700.946696
28.710000,1.028444,0.783959,187.687843,700.939308
28.720000,1.028422,0.783973,187.708483,700.930751
28.730000,1.028401,0.783984,187.726047,700.921043
28.740000,1.028381,0.783992,187.740521,700.910202
28.750000,1.028363,0.783996,187.751898,700.898250
28.760000,1.028346,0.783998,187.760171,700.885208
28.770000,1.028331,0.783996,187.765342,700.871098
28.780000,1.028317,0.783991,187.767410,700.855945
28.790000,1.028305,0.783984,187.766384,700.839772
28.800000,1.028294,0.783973,187.762273,700.822604
28.810000,1.028284,0.783960,187.755089,700.804468
28.820000,1.028276,0.783943,187.744851,700.785390
28.830000,1.028269,0.783923,187.731579,700.765397
28.840000,1.028264,0.783901,187.715296,700.744519
28.850000,1.028260,0.783876,187.696031,700.722782
28.860000,1.028258,0.783848,187.673814,700.700217
28.870000,1.028257,0.783817,187.648679,700.676853
28.880000,1.028258,0.783783,187.620665,700.652720
28.890000,1.028260,0.783747,187.589812,700.627850
28.900000,1.028264,0.783708,187.556165,700.602273
28.910000,1.028269,0.783667,187.519770,700.576022
28.920000,1.028276,0.783623,187.480677,700.549126
28.930000,1.028284,0.783576,187.438941,700.521620
28.940000,1.028293,0.783527,187.394618,700.493535
28.950000,1.028304,0.783476,187.347766,700.464904
28.960000,1.028316,0.783423,187.298448,700.435759
28.970000,1.028330,0.783367,187.246727,700.406135
28.980000,1.028345,0.783309,187.192672,700.376064
28.990000,1.028361,0.783249,187.136351,700.345580
29.000000,1.028378,0.783187,187.077837,700.314716
29.010000,1.028397,0.783123,187.017205,700.283506
29.020000,1.028417,0.783058,186.954530,700.251984
29.030000,1.028439,0.782990,186.889892,700.220182
29.040000,1.028461,0.782921,186.823371,700.188136
29.050000,1.028485,0.782850,186.755051,700.155878
29.060000,1.028510,0.782778,186.685014,700.123442
29.070000,1.028536,0.782704,186.613349,700.090863
29.080000,1.028563,0.782629,186.540142,700.058173
29.090000,1.028591,0.782553,186.465483,700.025407
29.100000,1.028620,0.782475,186.389462,699.992597
29.110000,1.028650,0.782397,186.312173,699.959777
29.120000,1.028681,0.782317,186.233707,699.926980
29.130000,1.028713,0.782236,186.154159,699.894239
29.140000,1.028746,0.782155,186.073624,699.861588
29.150000,1.028780,0.782073,185.992199,699.829057
29.160000,1.028814,0.781990,185.909979,699.796681
29.170000,1.028849,0.781907,185.827063,699.764491
29.180000,1.028885,0.781823,185.743548,699.732520
29.190000,1.028921,0.781739,185.659532,699.700798
29.200000,1.028959,0.781655,185.575114,699.669359
29.210000,1.028996,0.781570,185.490392,699.638232
29.220000,1.029034,0.781486,185.405464,699.607451
29.230000,1.029073,0.781401,185.320430,699.577044
29.240000,1.029112,0.781317,185.235387,699.547044
29.250000,1.029151,0.781233,185.150434,699.517479
29.260000,1.029191,0.781149,185.065668,699.488382
29.270000,1.029231,0.781065,184.981187,699.459780
29.280000,1.029271,0.780982,184.897086,699.431704
29.290000,1.029311,0.780900,184.813461,699.404182
29.300000,1.029352,0.780818,184.730408,699.377244
29.310000,1.029392,0.780737,184.648021,699.350916
29.320000,1.029433,0.780657,184.566391,699.325227
29.330000,1.029473,0.780578,184.485612,699.300204
29.340000,1.029514,0.780500,184.405774,699.275872
29.350000,1.029554,0.780423,184.326966,699.252259
29.360000,1.029595,0.780347,184.249276,699.229389
29.370000,1.029635,0.780273,184.172790,699.207287
29.380000,1.029675,0.780200,184.097593,699.185978
29.390000,1.029714,0.780128,184.023767,699.165484
29.400000,1.029753,0.780058,183.951395,699.145829
29.410000,1.029792,0.779989,183.880555,699.127035
29.420000,1.029831,0.779923,183.811324,699.109123
29.430000,1.029869,0.779858,183.743779,699.092114
29.440000,1.029906,0.779794,183.677991,699.076027
29.450000,1.029943,0.779733,183.614033,699.060882
29.460000,1.029979,0.779674,183.551973,699.046695
29.470000,1.030015,0.779617,183.491876,699.033486
29.480000,1.030050,0.779561,183.433809,699.021268
29.490000,1.030084,0.779508,183.377831,699.010058
29.500000,1.030118,0.779458,183.324002,698.999870
29.510000,1.030151,0.779409,183.272378,698.990718
29.520000,1.030183,0.779363,183.223013,698.982612
29.530000,1.030214,0.779319,183.175958,698.975564
29.540000,1.030244,0.779278,183.131262,698.969583
29.550000,1.030273,0.779239,183.088970,698.964679
29.560000,1.030302,0.779203,183.049124,698.960859
29.570000,1.030329,0.779169,183.011765,698.958129
29.580000,1.030355,0.779138,182.976929,698.956494
29.590000,1.030381,0.779109,182.944651,698.955958
29.600000,1.030405,0.779084,182.914961,698.956523
29.610000,1.030428,0.779060,182.887887,698.958191
29.620000,1.030450,0.779040,182.863455,698.960962
29.630000,1.030471,0.779022,182.841686,698.964832
29.640000,1.030491,0.779007,182.822598,698.969801
29.650000,1.030509,0.778995,182.806208,698.975863
29.660000,1.030527,0.778986,182.792527,698.983012
29.670000,1.030543,0.778979,182.781567,698.991242
29.680000,1.030558,0.778975,182.773331,699.000545
29.690000,1.030571,0.778974,182.767825,699.010909
29.700000,1.030584,0.778976,182.765048,699.022325
29.710000,1.030595,0.778980,182.764997,699.034780
29.720000,1.030605,0.778988,182.767665,699.048259
29.730000,1.030614,0.778998,182.773043,699.062746
29.740000,1.030621,0.779011,182.781120,699.078226
29.750000,1.030627,0.779026,182.791879,699.094680
29.760000,1.030632,0.779044,182.805303,699.112088
29.770000,1.030635,0.779065,182.821368,699.130429
29.780000,1.030638,0.779089,182.840052,699.149682
29.790000,1.030639,0.779115,182.861326,699.169822
29.800000,1.030638,0.779144,182.885161,699.190825
29.810000,1.030636,0.779175,182.911522,699.212665
29.820000,1.030633,0.779208,182.940373,699.235315
29.830000,1.030629,0.779245,182.971677,699.258746
29.840000,1.030624,0.779283,183.005390,699.282929
29.850000,1.030617,0.779324,183.041469,699.307834
29.860000,1.030609,0.779367,183.079866,699.333427
29.870000,1.030600,0.779413,183.120533,699.359679
29.880000,1.030589,0.779461,183.163416,699.386553
29.890000,1.030577,0.779510,183.208460,699.414017
29.900000,1.030565,0.779562,183.255610,699.442034
29.910000,1.030551,0.779616,183.304804,699.470568
29.920000,1.030535,0.779672,183.355983,699.499583
29.930000,1.030519,0.779729,183.409081,699.529041
29.940000,1.030502,0.779789,183.464033,699.558903
29.950000,1.030483,0.779850,183.520770,699.589131
29.960000,1.030463,0.779913,183.579223,699.619686
29.970000,1.030443,0.779977,183.639320,699.650528
29.980000,1.030421,0.780043,183.700987,699.681617
29.990000,1.030398,0.780110,183.764149,699.712912
30.000000,1.030375,0.780178,183.828729,699.744373
30.010000,1.030350,0.780248,183.894647,699.775958
30.020000,1.030325,0.780318,183.961825,699.807628
30.030000,1.030299,0.780390,184.030181,699.839340
30.040000,1.030271,0.780463,184.099633,699.871055
30.050000,1.030244,0.780536,184.170096,699.902731
30.060000,1.030215,0.780611,184.241486,699.934326
30.070000,1.030185,0.780685,184.313719,699.965802
30.080000,1.030155,0.780761,184.386706,699.997117
30.090000,1.030125,0.780837,184.460361,700.028232
30.100000,1.030093,0.780913,184.534596,700.059107
30.110000,1.030061,0.780990,184.609324,700.089703
30.120000,1.030029,0.781067,184.684454,700.119982
30.130000,1.029996,0.781144,184.759899,700.149905
30.140000,1.029962,0.781221,184.835569,700.179436
30.150000,1.029928,0.781298,184.911374,700.208538
30.160000,1.029894,0.781375,184.987225,700.237175
30.170000,1.029859,0.781451,185.063034,700.265312
30.180000,1.029824,0.781528,185.138711,700.292915
30.190000,1.029789,0.781603,185.214168,700.319951
30.200000,1.029754,0.781679,185.289316,700.346388
30.210000,1.029718,0.781753,185.364068,700.372195
30.220000,1.029682,0.781827,185.438337,700.397340
30.230000,1.029646,0.781900,185.512036,700.421797
30.240000,1.029610,0.781972,185.585081,700.445535
30.250000,1.029574,0.782044,185.657387,700.468529
30.260000,1.029538,0.782114,185.728871,700.490753
30.270000,1.029503,0.782183,185.799450,700.512183
30.280000,1.029467,0.782251,185.869044,700.532796
30.290000,1.029431,0.782318,185.937573,700.552569
30.300000,1.029396,0.782383,186.004959,700.571482
30.310000,1.029361,0.782447,186.071125,700.589516
30.320000,1.029326,0.782509,186.135997,700.606654
30.330000,1.029291,0.782570,186.199502,700.622877
30.340000,1.029257,0.782629,186.261567,700.638171
30.350000,1.029223,0.782687,186.322123,700.652523
30.360000,1.029190,0.782742,186.381104,700.665919
30.370000,1.029157,0.782796,186.438442,700.678349
30.380000,1.029125,0.782848,186.494076,700.689802
30.390000,1.029093,0.782898,186.547943,700.700271
30.400000,1.029062,0.782946,186.599985,700.709747
30.410000,1.029031,0.782992,186.650146,700.718226
30.420000,1.029001,0.783037,186.698369,700.725703
30.430000,1.028972,0.783078,186.744605,700.732174
30.440000,1.028943,0.783118,186.788804,700.737638
30.450000,1.028915,0.783156,186.830919,700.742095
30.460000,1.028888,0.783191,186.870905,700.745544
30.470000,1.028862,0.783224,186.908721,700.747988
30.480000,1.028837,0.783255,186.944329,700.749431
30.490000,1.028812,0.783283,186.977693,700.749876
30.500000,1.028789,0.783309,187.008778,700.749329
30.510000,1.028766,0.783333,187.037555,700.747796
30.520000,1.028744,0.783354,187.063995,700.745285
30.530000,1.028723,0.783373,187.088074,700.741806
30.540000,1.028703,0.783390,187.109770,700.737368
30.550000,1.028685,0.783404,187.129063,700.731983
30.560000,1.028667,0.783415,187.145938,700.725662
30.570000,1.028650,0.783425,187.160380,700.718418
30.580000,1.028634,0.783431,187.172380,700.710266
30.590000,1.028620,0.783436,187.181929,700.701221
30.600000,1.028606,0.783438,187.189024,700.691298
30.610000,1.028594,0.783437,187.193663,700.680514
30.620000,1.028583,0.783434,187.195846,700.668886
30.630000,1.028573,0.783429,187.195578,700.656433
30.640000,1.028564,0.783421,187.192866,700.643173
30.650000,1.028556,0.783411,187.187720,700.629127
30.660000,1.028549,0.783398,187.180152,700.614315
30.670000,1.028544,0.783383,187.170177,700.598758
30.680000,1.028540,0.783366,187.157815,700.582477
30.690000,1.028536,0.783347,187.143086,700.565495
30.700000,1.028534,0.783325,187.126014,700.547834
30.710000,1.028534,0.783301,187.106625,700.529518
30.720000,1.028534,0.783275,187.084949,700.510570
30.730000,1.028536,0.783247,187.061016,700.491015
30.740000,1.028538,0.783217,187.034862,700.470877
30.750000,1.028542,0.783184,187.006523,700.450181
30.760000,1.028547,0.783150,186.976037,700.428952
30.770000,1.028553,0.783113,186.943448,700.407217
30.780000,1.028560,0.783075,186.908797,700.385000
30.790000,1.028569,0.783035,186.872133,700.362329
30.800000,1.028578,0.782993,186.833502,700.339230
30.810000,1.028589,0.782949,186.792956,700.315729
30.820000,1.028600,0.782903,186.750546,700.291852
30.830000,1.028613,0.782856,186.706329,700.267629
30.840000,1.028627,0.782807,186.660359,700.243084
30.850000,1.028642,0.782757,186.612696,700.218247
30.860000,1.028657,0.782705,186.563400,700.193144
30.870000,1.028674,0.782651,186.512532,700.167804
30.880000,1.028692,0.782597,186.460157,700.142252
30.890000,1.028710,0.782541,186.406339,700.116518
30.900000,1.028730,0.782484,186.351144,700.090629
30.910000,1.028750,0.782425,186.294641,700.064613
30.920000,1.028772,0.782366,186.236899,700.038496
30.930000,1.028794,0.782305,186.177989,700.012308
30.940000,1.028817,0.782244,186.117981,699.986074
30.950000,1.028840,0.782181,186.056950,699.959824
30.960000,1.028865,0.782118,185.994967,699.933584
30.970000,1.028890,0.782054,185.932108,699.907381
30.980000,1.028916,0.781990,185.868449,699.881243
30.990000,1.028942,0.781925,185.804064,699.855197
31.000000,1.028969,0.781859,185.739030,699.829269
31.010000,1.028997,0.781793,185.673425,699.803487
31.020000,1.029025,0.781726,185.607326,699.777877
31.030000,1.029054,0.781659,185.540811,699.752466
31.040000,1.029083,0.781592,185.473958,699.727279
31.050000,1.029113,0.781525,185.406845,699.702343
31.060000,1.029143,0.781458,185.339550,699.677683
31.070000,1.029174,0.781391,185.272151,699.653325
31.080000,1.029205,0.781324,185.204727,699.629295
31.090000,1.029236,0.781257,185.137356,699.605616
31.100000,1.029267,0.781190,185.070115,699.582315
31.110000,1.029299,0.781124,185.003081,699.559414
31.120000,1.029331,0.781058,184.936331,699.536938
31.130000,1.029362,0.780992,184.869942,699.514911
31.140000,1.029395,0.780927,184.803988,699.493355
31.150000,1.029427,0.780863,184.738546,699.472294
31.160000,1.029459,0.780799,184.673688,699.451749
31.170000,1.029491,0.780736,184.609489,699.431742
31.180000,1.029523,0.780674,184.546020,699.412295
31.190000,1.029555,0.780613,184.483352,699.393429
31.200000,1.029587,0.780552,184.421556,699.375163
31.210000,1.029619,0.780493,184.360701,699.357518
31.220000,1.029651,0.780435,184.300854,699.340512
31.230000,1.029682,0.780378,184.242081,699.324164
31.240000,1.029713,0.780322,184.184447,699.308493
31.250000,1.029744,0.780267,184.128016,699.293516
31.260000,1.029775,0.780214,184.072849,699.279248
31.270000,1.029805,0.780162,184.019008,699.265707
31.280000,1.029835,0.780112,183.966549,699.252908
31.290000,1.029864,0.780063,183.915531,699.240864
31.300000,1.029893,0.780016,183.866008,699.229591
31.310000,1.029921,0.779970,183.818033,699.219101
31.320000,1.029949,0.779927,183.771658,699.209406
31.330000,1.029977,0.779884,183.726932,699.200517
31.340000,1.030003,0.779844,183.683902,699.192446
31.350000,1.030029,0.779805,183.642613,699.185202
31.360000,1.030055,0.779768,183.603110,699.178794
31.370000,1.030080,0.779733,183.565432,699.173230
31.380000,1.030104,0.779700,183.529619,699.168516
31.390000,1.030127,0.779669,183.495707,699.164660
31.400000,1.030150,0.779640,183.463731,699.161665
31.410000,1.030172,0.779613,183.433722,699.159538
31.420000,1.030193,0.779589,183.405711,699.158280
31.430000,1.030213,0.779566,183.379724,699.157893
31.440000,1.030233,0.779545,183.355788,699.158379
31.450000,1.030251,0.779526,183.333923,699.159737
31.460000,1.030269,0.779510,183.314152,699.161968
31.470000,1.030286,0.779496,183.296490,699.165068
31.480000,1.030302,0.779483,183.280955,699.169035
31.490000,1.030316,0.779473,183.267558,699.173865
31.500000,1.030330,0.779466,183.256309,699.179553
31.510000,1.030344,0.779460,183.247218,699.186092
31.520000,1.030356,0.779457,183.240288,699.193475
31.530000,1.030367,0.779456,183.235524,699.201694
31.540000,1.030377,0.779457,183.232925,699.210739
31.550000,1.030386,0.779460,183.232489,699.220599
31.560000,1.030394,0.779466,183.234211,699.231264
31.570000,1.030401,0.779473,183.238085,699.242720
31.580000,1.030407,0.779483,183.244102,699.254954
31.590000,1.030412,0.779495,183.252248,699.267952
31.600000,1.030416,0.779509,183.262511,699.281696
31.610000,1.030419,0.779525,183.274872,699.296171
31.620000,1.030421,0.779544,183.289313,699.311360
31.630000,1.030422,0.779564,183.305812,699.327242
31.640000,1.030422,0.779586,183.324346,699.343799
31.650000,1.030421,0.779611,183.344888,699.361011
31.660000,1.030419,0.779637,183.367410,699.378855
31.670000,1.030416,0.779665,183.391881,699.397309
31.680000,1.030412,0.779696,183.418268,699.416351
31.690000,1.030406,0.779728,183.446537,699.435956
31.700000,1.030400,0.779762,183.476650,699.456099
31.710000,1.030393,0.779797,183.508568,699.476756
31.720000,1.030385,0.779835,183.542250,699.497900
31.730000,1.030376,0.779874,183.577652,699.519504
31.740000,1.030366,0.779915,183.614731,699.541541
31.750000,1.030355,0.779957,183.653437,699.563983
31.760000,1.030343,0.780001,183.693724,699.586801
31.770000,1.030330,0.780046,183.735541,699.609967
31.780000,1.030317,0.780093,183.778835,699.633449
31.790000,1.030302,0.780141,183.823552,699.657220
31.800000,1.030287,0.780190,183.869638,699.681247
31.810000,1.030271,0.780241,183.917035,699.705501
31.820000,1.030254,0.780292,183.965686,699.729951
31.830000,1.030236,0.780345,184.015530,699.754564
31.840000,1.030217,0.780399,184.066507,699.779311
31.850000,1.030198,0.780454,184.118555,699.804160
31.860000,1.030178,0.780509,184.171610,699.829078
31.870000,1.030157,0.780566,184.225609,699.854035
31.880000,1.030136,0.780623,184.280486,699.878998
31.890000,1.030114,0.780681,184.336175,699.903937
31.900000,1.030091,0.780740,184.392609,699.928819
31.910000,1.030068,0.780799,184.449720,699.953614
31.920000,1.030044,0.780859,184.507441,699.978290
31.930000,1.030020,0.780919,184.565702,700.002817
31.940000,1.029995,0.780979,184.624433,700.027164
31.950000,1.029970,0.781040,184.683565,700.051300
31.960000,1.029944,0.781100,184.743028,700.075196
31.970000,1.029918,0.781161,184.802751,700.098823
31.980000,1.029892,0.781222,184.862664,700.122152
31.990000,1.029865,0.781283,184.922697,700.145153
32.000000,1.029838,0.781344,184.982777,700.167801
32.010000,1.029810,0.781404,185.042836,700.190066
32.020000,1.029783,0.781465,185.102802,700.211923
32.030000,1.029755,0.781525,185.162606,700.233346
32.040000,1.029727,0.781584,185.222178,700.254310
32.050000,1.029699,0.781643,185.281447,700.274789
32.060000,1.029670,0.781702,185.340347,700.294761
32.070000,1.029642,0.781760,185.398808,700.314202
32.080000,1.029614,0.781817,185.456763,700.333091
32.090000,1.029585,0.781874,185.514144,700.351406
32.100000,1.029557,0.781930,185.570887,700.369127
32.110000,1.029528,0.781984,185.626925,700.386234
32.120000,1.029500,0.782038,185.682195,700.402709
