"b:tnow in s","s:ut in p.u.","s:cur1 in p.u.","s:Q1 in Mvar","s:P1 in MW"
10.240000,1.006158,0.761520,206.493500,657.945885
10.250000,1.005959,0.760821,206.547339,657.122686
10.260000,1.005766,0.760166,206.593523,656.348536
10.270000,1.005580,0.759557,206.631828,655.624410
10.280000,1.005400,0.758993,206.662062,654.951227
10.290000,1.005228,0.758476,206.684064,654.329851
10.300000,1.005063,0.758005,206.697700,653.761087
10.310000,1.004906,0.757582,206.702869,653.245678
10.320000,1.004756,0.757207,206.699499,652.784312
10.330000,1.004615,0.756880,206.687550,652.377611
10.340000,1.004483,0.756603,206.667012,652.026136
10.350000,1.004359,0.756374,206.637904,651.730384
10.360000,1.004244,0.756196,206.600280,651.490786
10.370000,1.004139,0.756067,206.554221,651.307707
10.380000,1.004042,0.755988,206.499840,651.181445
10.390000,1.003955,0.755960,206.437281,651.112227
10.400000,1.003877,0.755982,206.366716,651.100213
10.410000,1.003809,0.756055,206.288347,651.145491
10.420000,1.003750,0.756179,206.202404,651.248076
10.430000,1.003701,0.756353,206.109145,651.407911
10.440000,1.003662,0.756578,206.008853,651.624868
10.450000,1.003633,0.756854,205.901836,651.898744
10.460000,1.003613,0.757180,205.788425,652.229261
10.470000,1.003602,0.757556,205.668976,652.616069
10.480000,1.003602,0.757983,205.543863,653.058741
10.490000,1.003610,0.758459,205.413482,653.556778
10.500000,1.003628,0.758984,205.278244,654.109603
10.510000,1.003656,0.759559,205.138580,654.716567
10.520000,1.003692,0.760181,204.994934,655.376945
10.530000,1.003738,0.760851,204.847763,656.089940
10.540000,1.003792,0.761569,204.697536,656.854679
10.550000,1.003855,0.762333,204.544732,657.670218
10.560000,1.003926,0.763142,204.389836,658.535538
10.570000,1.004005,0.763997,204.233341,659.449552
10.580000,1.004093,0.764895,204.075744,660.411099
10.590000,1.004188,0.765837,203.917543,661.418951
10.600000,1.004290,0.766821,203.759237,662.471813
10.610000,1.004400,0.767845,203.601324,663.568321
10.620000,1.004516,0.768910,203.444298,664.707047
10.630000,1.004639,0.770013,203.288649,665.886499
10.640000,1.004768,0.771153,203.134859,667.105126
10.650000,1.004904,0.772329,202.983401,668.361316
10.660000,1.005044,0.773540,202.834740,669.653398
10.670000,1.005191,0.774785,202.689324,670.979651
10.680000,1.005342,0.776061,202.547590,672.338298
10.690000,1.005497,0.777367,202.409957,673.727515
10.700000,1.005658,0.778701,202.276828,675.145431
10.710000,1.005822,0.780062,202.148583,676.590132
10.720000,1.005989,0.781449,202.025582,678.059666
10.730000,1.006160,0.782859,201.908163,679.552044
10.740000,1.006334,0.784290,201.796636,681.065245
10.750000,1.006510,0.785741,201.691287,682.597220
10.760000,1.006689,0.787210,201.592374,684.145895
10.770000,1.006870,0.788695,201.500126,685.709176
10.780000,1.007052,0.790194,201.414749,687.284950
10.790000,1.007236,0.791705,201.336419,688.871088
10.800000,1.007421,0.793226,201.265284,690.465452
10.810000,1.007606,0.794755,201.201463,692.065895
10.820000,1.007792,0.796290,201.145079,693.670255
10.830000,1.007977,0.797829,201.096261,695.276343
10.840000,1.008163,0.799369,201.054979,696.882028
10.850000,1.008348,0.800910,201.021211,698.485187
10.860000,1.008533,0.802448,200.994917,700.083707
10.870000,1.008716,0.803981,200.976023,701.675496
10.880000,1.008899,0.805509,200.964431,703.258481
10.890000,1.009080,0.807028,200.960010,704.830615
10.900000,1.009259,0.808536,200.962604,706.389883
10.910000,1.009437,0.810032,200.971920,707.934227
10.920000,1.009612,0.811513,200.987287,709.461419
10.930000,1.009785,0.812977,201.008801,710.969712
10.940000,1.009955,0.814423,201.036567,712.457221
10.950000,1.010123,0.815849,201.070179,713.922167
10.960000,1.010288,0.817252,201.109321,715.362802
10.970000,1.010450,0.818632,201.153683,716.777422
10.980000,1.010610,0.819985,201.202934,718.164371
10.990000,1.010766,0.821312,201.256723,719.522048
11.000000,1.010920,0.822609,201.314684,720.848912
11.010000,1.011070,0.823875,201.376437,722.143480
11.020000,1.011217,0.825109,201.441587,723.404335
11.030000,1.011361,0.826309,201.509734,724.630121
11.040000,1.011501,0.827474,201.580472,725.819548
11.050000,1.011639,0.828602,201.653391,726.971391
11.060000,1.011773,0.829692,201.728020,728.084454
11.070000,1.011904,0.830743,201.803822,729.157575
11.080000,1.012031,0.831753,201.880466,730.189803
11.090000,1.012155,0.832721,201.957590,731.180212
11.100000,1.012276,0.833647,202.034807,732.127921
11.110000,1.012393,0.834530,202.111734,733.032115
11.120000,1.012507,0.835368,202.187995,733.892046
11.130000,1.012618,0.836160,202.263227,734.707030
11.140000,1.012726,0.836906,202.337076,735.476453
11.150000,1.012831,0.837606,202.409203,736.199765
11.160000,1.012932,0.838258,202.479285,736.876480
11.170000,1.013031,0.838862,202.547016,737.506179
11.180000,1.013126,0.839418,202.612110,738.088502
11.190000,1.013219,0.839925,202.674300,738.623153
11.200000,1.013308,0.840383,202.733344,739.109896
11.210000,1.013395,0.840791,202.789019,739.548553
11.220000,1.013478,0.841150,202.841130,739.939001
11.230000,1.013559,0.841458,202.889501,740.281178
11.240000,1.013637,0.841717,202.933986,740.575073
11.250000,1.013712,0.841927,202.974460,740.820729
11.260000,1.013784,0.842086,203.010825,741.018243
11.270000,1.013853,0.842196,203.043010,741.167759
11.280000,1.013919,0.842256,203.070969,741.269472
11.290000,1.013983,0.842268,203.094683,741.323622
11.300000,1.014044,0.842230,203.114157,741.330495
11.310000,1.014101,0.842144,203.129426,741.290420
11.320000,1.014156,0.842010,203.140546,741.203769
11.330000,1.014208,0.841829,203.147602,741.070954
11.340000,1.014257,0.841600,203.150701,740.892425
11.350000,1.014303,0.841326,203.149974,740.668670
11.360000,1.014346,0.841005,203.145576,740.400213
11.370000,1.014386,0.840639,203.137680,740.087614
11.380000,1.014423,0.840230,203.126482,739.731467
11.390000,1.014457,0.839776,203.112197,739.332397
11.400000,1.014487,0.839280,203.095055,738.891064
11.410000,1.014514,0.838742,203.075304,738.408156
11.420000,1.014537,0.838163,203.053207,737.884393
11.430000,1.014557,0.837545,203.029038,737.320522
11.440000,1.014573,0.836887,203.003086,736.717321
11.450000,1.014585,0.836191,202.975647,736.075593
11.460000,1.014594,0.835459,202.947025,735.396168
11.470000,1.014598,0.834690,202.917533,734.679904
11.480000,1.014599,0.833887,202.887487,733.927682
11.490000,1.014596,0.833050,202.857205,733.140409
11.500000,1.014588,0.832181,202.827008,732.319016
11.510000,1.014576,0.831280,202.797214,731.464458
11.520000,1.014559,0.830349,202.768141,730.577715
11.530000,1.014538,0.829390,202.740100,729.659787
11.540000,1.014512,0.828402,202.713398,728.711699
11.550000,1.014482,0.827389,202.688333,727.734497
11.560000,1.014446,0.826350,202.665193,726.729250
11.570000,1.014406,0.825288,202.644256,725.697048
11.580000,1.014361,0.824203,202.625786,724.639003
11.590000,1.014311,0.823097,202.610035,723.556245
11.600000,1.014256,0.821971,202.597238,722.449927
11.610000,1.014195,0.820826,202.587617,721.321218
11.620000,1.014130,0.819665,202.581373,720.171309
11.630000,1.014059,0.818487,202.578691,719.001408
11.640000,1.013983,0.817295,202.579734,717.812741
11.650000,1.013902,0.816090,202.584646,716.606550
11.660000,1.013815,0.814873,202.593550,715.384096
11.670000,1.013723,0.813646,202.606545,714.146655
11.680000,1.013626,0.812410,202.623708,712.895519
11.690000,1.013524,0.811166,202.645093,711.631996
11.700000,1.013417,0.809915,202.670730,710.357406
11.710000,1.013304,0.808660,202.700624,709.073085
11.720000,1.013187,0.807401,202.734759,707.780379
11.730000,1.013065,0.806140,202.773095,706.480648
11.740000,1.012938,0.804878,202.815570,705.175258
11.750000,1.012806,0.803616,202.862098,703.865587
11.760000,1.012669,0.802356,202.912573,702.553019
11.770000,1.012529,0.801098,202.966845,701.238932
11.780000,1.012383,0.799846,203.024635,699.924642
11.790000,1.012234,0.798598,203.085786,698.611580
11.800000,1.012081,0.797357,203.150172,697.301195
11.810000,1.011924,0.796125,203.217599,695.994899
11.820000,1.011763,0.794902,203.287853,694.694100
11.830000,1.011599,0.793689,203.360700,693.400204
11.840000,1.011432,0.792489,203.435891,692.114612
11.850000,1.011262,0.791301,203.513160,690.838721
11.860000,1.011090,0.790127,203.592232,689.573923
11.870000,1.010915,0.788969,203.672816,688.321599
11.880000,1.010738,0.787827,203.754614,687.083126
11.890000,1.010559,0.786703,203.837317,685.859867
11.900000,1.010379,0.785598,203.920608,684.653174
11.910000,1.010197,0.784512,204.004171,683.464387
11.920000,1.010015,0.783448,204.087875,682.294743
11.930000,1.009831,0.782405,204.171428,681.145481
11.940000,1.009648,0.781385,204.254132,680.017778
11.950000,1.009464,0.780388,204.335387,678.912809
11.960000,1.009280,0.779416,204.415099,677.832031
11.970000,1.009096,0.778470,204.493008,676.776726
11.980000,1.008914,0.777551,204.568814,675.748115
11.990000,1.008732,0.776660,204.642217,674.747394
12.000000,1.008553,0.775796,204.712919,673.775724
12.010000,1.008374,0.774963,204.780628,672.834241
12.020000,1.008198,0.774159,204.845062,671.924045
12.030000,1.008025,0.773386,204.905946,671.046205
12.040000,1.007854,0.772646,204.963049,670.201744
12.050000,1.007686,0.771937,205.016185,669.391626
12.060000,1.007522,0.771262,205.065077,668.616816
12.070000,1.007361,0.770621,205.109490,667.878247
12.080000,1.007204,0.770014,205.149215,667.176806
12.090000,1.007051,0.769442,205.184062,666.513342
12.100000,1.006903,0.768907,205.213857,665.888660
12.110000,1.006759,0.768407,205.238446,665.303525
12.120000,1.006621,0.767945,205.257693,664.758655
12.130000,1.006487,0.767519,205.271481,664.254724
12.140000,1.006359,0.767132,205.279715,663.792361
12.150000,1.006237,0.766783,205.282318,663.372147
12.160000,1.006120,0.766472,205.279234,662.994614
12.170000,1.006010,0.766201,205.270431,662.660244
12.180000,1.005906,0.765969,205.255894,662.369469
12.190000,1.005808,0.765776,205.235633,662.122669
12.200000,1.005716,0.765624,205.209676,661.920171
12.210000,1.005631,0.765511,205.178073,661.762250
12.220000,1.005553,0.765439,205.140894,661.649125
12.230000,1.005482,0.765408,205.098227,661.580964
12.240000,1.005418,0.765417,205.050182,661.557877
12.250000,1.005360,0.765466,204.996886,661.579920
12.260000,1.005310,0.765556,204.938485,661.647092
12.270000,1.005267,0.765687,204.875142,661.759338
12.280000,1.005231,0.765858,204.807040,661.916542
12.290000,1.005202,0.766069,204.734376,662.118534
12.300000,1.005181,0.766321,204.657363,662.365086
12.310000,1.005166,0.766613,204.576230,662.655912
12.320000,1.005159,0.766944,204.491221,662.990669
12.330000,1.005159,0.767315,204.402590,663.368955
12.340000,1.005165,0.767725,204.310606,663.790313
12.350000,1.005179,0.768174,204.215549,664.254227
12.360000,1.005200,0.768661,204.117709,664.760124
12.370000,1.005227,0.769186,204.017384,665.307375
12.380000,1.005261,0.769748,203.914881,665.895294
12.390000,1.005302,0.770347,203.810514,666.523141
12.400000,1.005349,0.770981,203.704602,667.190120
12.410000,1.005402,0.771652,203.597469,667.895381
12.420000,1.005461,0.772356,203.489440,668.638021
12.430000,1.005526,0.773095,203.380844,669.417085
12.440000,1.005597,0.773867,203.272011,670.231567
12.450000,1.005674,0.774671,203.163268,671.080412
12.460000,1.005756,0.775506,203.054943,671.962515
12.470000,1.005843,0.776371,202.947357,672.876726
12.480000,1.005935,0.777265,202.840830,673.821848
12.490000,1.006032,0.778188,202.735675,674.796641
12.500000,1.006133,0.779138,202.632196,675.799823
12.510000,1.006239,0.780114,202.530692,676.830073
12.520000,1.006349,0.781114,202.431450,677.886032
12.530000,1.006462,0.782138,202.334748,678.966303
12.540000,1.006580,0.783185,202.240851,680.069460
12.550000,1.006700,0.784252,202.150012,681.194040
12.560000,1.006824,0.785339,202.062472,682.338555
12.570000,1.006951,0.786444,201.978458,683.501488
12.580000,1.007080,0.787567,201.898181,684.681298
12.590000,1.007212,0.788704,201.821837,685.876421
12.600000,1.007346,0.789856,201.749607,687.085274
12.610000,1.007482,0.791021,201.681651,688.306259
12.620000,1.007620,0.792196,201.618115,689.537763
12.630000,1.007759,0.793381,201.559124,690.778161
12.640000,1.007900,0.794574,201.504793,692.025817
12.650000,1.008041,0.795774,201.455273,693.279064
12.660000,1.008184,0.796978,201.410620,694.536253
12.670000,1.008327,0.798186,201.370855,695.795753
12.680000,1.008470,0.799396,201.336002,697.055930
12.690000,1.008614,0.800606,201.306065,698.315156
12.700000,1.008757,0.801814,201.281033,699.571813
12.710000,1.008901,0.803020,201.260872,700.824292
12.720000,1.009044,0.804221,201.245533,702.071000
12.730000,1.009186,0.805416,201.234947,703.310358
12.740000,1.009328,0.806603,201.229029,704.540809
12.750000,1.009469,0.807782,201.227561,705.760741
12.760000,1.009608,0.808949,201.230109,706.968458
12.770000,1.009747,0.810104,201.236692,708.162620
12.780000,1.009884,0.811246,201.247296,709.341844
12.790000,1.010019,0.812372,201.261966,710.504634
12.800000,1.010153,0.813482,201.280543,711.649561
12.810000,1.010285,0.814573,201.302755,712.775299
12.820000,1.010415,0.815646,201.328395,713.880542
12.830000,1.010543,0.816698,201.357249,714.964019
12.840000,1.010669,0.817727,201.389091,716.024497
12.850000,1.010794,0.818734,201.423691,717.060789
12.860000,1.010916,0.819716,201.460807,718.071745
12.870000,1.011035,0.820672,201.500194,719.056266
12.880000,1.011153,0.821602,201.541598,720.013295
12.890000,1.011268,0.822503,201.584764,720.941823
12.900000,1.011381,0.823376,201.629437,721.840890
12.910000,1.011491,0.824219,201.675358,722.709583
12.920000,1.011599,0.825031,201.722272,723.547038
12.930000,1.011705,0.825811,201.769923,724.352442
12.940000,1.011808,0.826558,201.818040,725.125016
12.950000,1.011909,0.827272,201.866292,725.863997
12.960000,1.012007,0.827952,201.914438,726.568732
12.970000,1.012102,0.828596,201.962294,727.238649
12.980000,1.012195,0.829205,202.009649,727.873190
12.990000,1.012285,0.829778,202.056291,728.471845
13.000000,1.012373,0.830314,202.102017,729.034151
13.010000,1.012458,0.830814,202.146633,729.559694
13.020000,1.012540,0.831275,202.189955,730.048109
13.030000,1.012620,0.831698,202.231812,730.499079
13.040000,1.012698,0.832084,202.272042,730.912332
13.050000,1.012773,0.832430,202.310500,731.287647
13.060000,1.012845,0.832738,202.347054,731.624845
13.070000,1.012914,0.833007,202.381584,731.923796
13.080000,1.012981,0.833237,202.413987,732.184410
13.090000,1.013046,0.833428,202.444176,732.406646
13.100000,1.013108,0.833579,202.472078,732.590501
13.110000,1.013167,0.833692,202.497637,732.736016
13.120000,1.013223,0.833766,202.520812,732.843274
13.130000,1.013277,0.833800,202.541581,732.912394
13.140000,1.013328,0.833797,202.559934,732.943537
13.150000,1.013377,0.833754,202.575881,732.936901
13.160000,1.013423,0.833674,202.589442,732.892722
13.170000,1.013466,0.833556,202.600659,732.811269
13.180000,1.013506,0.833400,202.609583,732.692851
13.190000,1.013544,0.833207,202.616283,732.537806
13.200000,1.013578,0.832978,202.620840,732.346509
13.210000,1.013610,0.832713,202.623350,732.119365
13.220000,1.013639,0.832412,202.623920,731.856812
13.230000,1.013665,0.832076,202.622671,731.559318
13.240000,1.013687,0.831706,202.619732,731.227380
13.250000,1.013707,0.831302,202.615245,730.861524
13.260000,1.013724,0.830865,202.609361,730.462305
13.270000,1.013737,0.830396,202.602239,730.030304
13.280000,1.013747,0.829895,202.594045,729.566129
13.290000,1.013754,0.829363,202.584953,729.070415
13.300000,1.013758,0.828801,202.575140,728.543820
13.310000,1.013758,0.828210,202.564790,727.987028
13.320000,1.013755,0.827590,202.554088,727.400746
13.330000,1.013748,0.826943,202.543224,726.785704
13.340000,1.013738,0.826269,202.532386,726.142655
13.350000,1.013724,0.825570,202.521765,725.472374
13.360000,1.013707,0.824845,202.511548,724.775658
13.370000,1.013686,0.824097,202.501922,724.053322
13.380000,1.013661,0.823326,202.493070,723.306204
13.390000,1.013632,0.822533,202.485171,722.535160
13.400000,1.013599,0.821720,202.478397,721.741067
13.410000,1.013563,0.820886,202.472917,720.924819
13.420000,1.013523,0.820034,202.468889,720.087327
13.430000,1.013478,0.819163,202.466466,719.229522
13.440000,1.013430,0.818276,202.465791,718.352349
13.450000,1.013378,0.817374,202.466995,717.456773
13.460000,1.013322,0.816457,202.470202,716.543771
13.470000,1.013262,0.815526,202.475522,715.614338
13.480000,1.013198,0.814583,202.483053,714.669481
13.490000,1.013130,0.813628,202.492882,713.710223
13.500000,1.013058,0.812663,202.505084,712.737599
13.510000,1.012982,0.811690,202.519718,711.752656
13.520000,1.012902,0.810708,202.536831,710.756453
13.530000,1.012819,0.809719,202.556456,709.750061
13.540000,1.012731,0.808724,202.578611,708.734559
13.550000,1.012640,0.807724,202.603303,707.711037
13.560000,1.012546,0.806721,202.630519,706.680593
13.570000,1.012447,0.805715,202.660223,705.644323
13.580000,1.012346,0.804708,202.692301,704.603293
13.590000,1.012240,0.803700,202.726680,703.558621
13.600000,1.012132,0.802693,202.763340,702.511466
13.610000,1.012020,0.801687,202.802220,701.462965
13.620000,1.011905,0.800684,202.843231,700.414251
13.630000,1.011788,0.799686,202.886274,699.366456
13.640000,1.011667,0.798692,202.931235,698.320714
13.650000,1.011544,0.797704,202.977990,697.278158
13.660000,1.011418,0.796723,203.026402,696.239919
13.670000,1.011290,0.795749,203.076321,695.207126
13.680000,1.011160,0.794785,203.127592,694.180903
13.690000,1.011028,0.793831,203.180047,693.162370
13.700000,1.010894,0.792888,203.233510,692.152642
13.710000,1.010759,0.791956,203.287799,691.152826
13.720000,1.010622,0.791038,203.342725,690.164020
13.730000,1.010484,0.790133,203.398091,689.187315
13.740000,1.010344,0.789243,203.453702,688.223789
13.750000,1.010204,0.788369,203.509470,687.274457
13.760000,1.010064,0.787511,203.565273,686.340307
13.770000,1.009923,0.786670,203.620793,685.422401
13.780000,1.009782,0.785847,203.675779,684.521773
13.790000,1.009640,0.785043,203.729806,683.639311
13.800000,1.009499,0.784259,203.782519,682.775964
13.810000,1.009358,0.783495,203.833869,681.932845
13.820000,1.009218,0.782753,203.883707,681.110947
13.830000,1.009079,0.782032,203.931848,680.311216
13.840000,1.008941,0.781335,203.978106,679.534571
13.850000,1.008805,0.780661,204.022300,678.781906
13.860000,1.008670,0.780011,204.064248,678.054091
13.870000,1.008537,0.779385,204.103776,677.351966
13.880000,1.008405,0.778786,204.140717,676.676345
13.890000,1.008277,0.778212,204.174910,676.028014
13.900000,1.008150,0.777665,204.206206,675.407726
13.910000,1.008027,0.777146,204.234490,674.816193
13.920000,1.007906,0.776654,204.259663,674.254087
13.930000,1.007788,0.776190,204.281572,673.722072
13.940000,1.007674,0.775755,204.300097,673.220778
13.950000,1.007563,0.775349,204.315133,672.750801
13.960000,1.007456,0.774973,204.326592,672.312700
13.970000,1.007353,0.774627,204.334395,671.906997
13.980000,1.007253,0.774311,204.338478,671.534178
13.990000,1.007158,0.774026,204.338791,671.194691
14.000000,1.007067,0.773772,204.335295,670.888944
14.010000,1.006981,0.773549,204.327967,670.617308
14.020000,1.006899,0.773358,204.316794,670.380111
14.030000,1.006822,0.773199,204.301781,670.177642
14.040000,1.006750,0.773072,204.282943,670.010149
14.050000,1.006682,0.772976,204.260310,669.877838
14.060000,1.006620,0.772914,204.233926,669.780873
14.070000,1.006562,0.772883,204.203845,669.719372
14.080000,1.006510,0.772885,204.170139,669.693414
14.090000,1.006463,0.772919,204.132888,669.703032
14.100000,1.006421,0.772986,204.092187,669.748215
14.110000,1.006385,0.773085,204.048142,669.828909
14.120000,1.006354,0.773216,204.000871,669.945014
14.130000,1.006328,0.773380,203.950503,670.096387
14.140000,1.006308,0.773575,203.897176,670.282838
14.150000,1.006293,0.773802,203.841041,670.504137
14.160000,1.006283,0.774061,203.782255,670.760004
14.170000,1.006279,0.774351,203.720987,671.050117
14.180000,1.006280,0.774673,203.657413,671.374112
14.190000,1.006286,0.775025,203.591715,671.731576
14.200000,1.006297,0.775407,203.524084,672.122057
14.210000,1.006314,0.775819,203.454716,672.545058
14.220000,1.006335,0.776261,203.383813,673.000038
14.230000,1.006362,0.776731,203.311579,673.486415
14.240000,1.006393,0.777230,203.238226,674.003567
14.250000,1.006429,0.777757,203.163966,674.550827
14.260000,1.006470,0.778311,203.089014,675.127492
14.270000,1.006516,0.778892,203.013585,675.732817
14.280000,1.006566,0.779499,202.937898,676.366020
14.290000,1.006620,0.780131,202.862167,677.026282
14.300000,1.006679,0.780787,202.786610,677.712745
14.310000,1.006741,0.781467,202.711439,678.424520
14.320000,1.006808,0.782171,202.636865,679.160679
14.330000,1.006878,0.782896,202.563095,679.920266
14.340000,1.006952,0.783643,202.490332,680.702292
14.350000,1.007030,0.784410,202.418776,681.505736
14.360000,1.007110,0.785196,202.348617,682.329550
14.370000,1.007194,0.786001,202.280041,683.172661
14.380000,1.007281,0.786823,202.213228,684.033969
14.390000,1.007371,0.787662,202.148347,684.912349
14.400000,1.007463,0.788516,202.085563,685.806656
14.410000,1.007558,0.789385,202.025026,686.715724
14.420000,1.007656,0.790266,201.966883,687.638369
14.430000,1.007755,0.791160,201.911265,688.573392
14.440000,1.007856,0.792065,201.858297,689.519576
14.450000,1.007960,0.792980,201.808090,690.475695
14.460000,1.008064,0.793904,201.760759,691.440504
14.470000,1.008171,0.794835,201.716431,692.412735
14.480000,1.008278,0.795773,201.675170,693.391133
14.490000,1.008387,0.796716,201.637024,694.374443
14.500000,1.008497,0.797663,201.602041,695.361409
14.510000,1.008607,0.798613,201.570258,696.350771
14.520000,1.008718,0.799564,201.541700,697.341272
14.530000,1.008830,0.800516,201.516380,698.331656
14.540000,1.008942,0.801467,201.494299,699.320676
14.550000,1.009054,0.802416,201.475448,700.307088
14.560000,1.009166,0.803362,201.459803,701.289661
14.570000,1.009278,0.804303,201.447331,702.267172
14.580000,1.009390,0.805239,201.437980,703.238409
14.590000,1.009502,0.806167,201.431557,704.202090
14.600000,1.009613,0.807088,201.427820,705.156947
14.610000,1.009723,0.808000,201.426809,706.101926
14.620000,1.009833,0.808901,201.428518,707.035940
14.630000,1.009941,0.809791,201.432875,707.957878
14.640000,1.010049,0.810668,201.439815,708.866643
14.650000,1.010156,0.811532,201.449369,709.761102
14.660000,1.010261,0.812381,201.461411,710.640191
14.670000,1.010365,0.813214,201.475749,711.502916
14.680000,1.010468,0.814031,201.492241,712.348299
14.690000,1.010569,0.814830,201.510742,713.175392
14.700000,1.010669,0.815610,201.531103,713.983278
14.710000,1.010768,0.816370,201.553170,714.771069
14.720000,1.010865,0.817110,201.576789,715.537911
14.730000,1.010960,0.817829,201.601802,716.282985
14.740000,1.011054,0.818526,201.628048,717.005505
14.750000,1.011145,0.819199,201.655367,717.704722
14.760000,1.011235,0.819849,201.683598,718.379921
14.770000,1.011323,0.820474,201.712581,719.030426
14.780000,1.011410,0.821074,201.742159,719.655594
14.790000,1.011494,0.821649,201.772175,720.254824
14.800000,1.011576,0.822196,201.802477,720.827548
14.810000,1.011657,0.822717,201.832916,721.373239
14.820000,1.011735,0.823211,201.863345,721.891405
14.830000,1.011811,0.823676,201.893624,722.381594
14.840000,1.011885,0.824113,201.923596,722.843377
14.850000,1.011957,0.824521,201.953097,723.276356
14.860000,1.012027,0.824899,201.982001,723.680196
14.870000,1.012095,0.825248,202.010221,724.054616
14.880000,1.012161,0.825568,202.037666,724.399359
14.890000,1.012224,0.825857,202.064241,724.714201
14.900000,1.012285,0.826115,202.089863,724.998950
14.910000,1.012344,0.826344,202.114453,725.253453
14.920000,1.012401,0.826541,202.137943,725.477592
14.930000,1.012455,0.826708,202.160272,725.671281
14.940000,1.012507,0.826844,202.181389,725.834473
14.950000,1.012557,0.826950,202.201253,725.967153
14.960000,1.012605,0.827024,202.219832,726.069338
14.970000,1.012650,0.827068,202.237101,726.141082
14.980000,1.012693,0.827082,202.253052,726.182468
14.990000,1.012733,0.827065,202.267675,726.193612
15.000000,1.012771,0.827018,202.280981,726.174663
15.010000,1.012807,0.826941,202.292983,726.125798
15.020000,1.012840,0.826834,202.303707,726.047225
15.030000,1.012870,0.826697,202.313187,725.939182
15.040000,1.012898,0.826532,202.321464,725.801935
15.050000,1.012924,0.826338,202.328588,725.635777
15.060000,1.012947,0.826115,202.334619,725.441031
15.070000,1.012967,0.825864,202.339622,725.218045
15.080000,1.012985,0.825586,202.343668,724.967193
15.090000,1.013000,0.825281,202.346839,724.688876
15.100000,1.013012,0.824949,202.349217,724.383517
15.110000,1.013021,0.824591,202.350895,724.051567
15.120000,1.013028,0.824208,202.351966,723.693497
15.130000,1.013032,0.823799,202.352530,723.309803
15.140000,1.013033,0.823367,202.352691,722.901003
15.150000,1.013032,0.822910,202.352553,722.467637
15.160000,1.013027,0.822431,202.352224,722.010266
15.170000,1.013019,0.821929,202.351815,721.529472
15.180000,1.013009,0.821406,202.351435,721.025855
15.190000,1.012996,0.820861,202.351194,720.500037
15.200000,1.012979,0.820296,202.351203,719.952658
15.210000,1.012960,0.819712,202.351572,719.384375
15.220000,1.012937,0.819109,202.352406,718.795866
15.230000,1.012912,0.818488,202.353810,718.187822
15.240000,1.012883,0.817850,202.355887,717.560954
15.250000,1.012851,0.817196,202.358735,716.915986
15.260000,1.012817,0.816525,202.362447,716.253661
15.270000,1.012779,0.815841,202.367112,715.574733
15.280000,1.012738,0.815142,202.372814,714.879974
15.290000,1.012694,0.814430,202.379631,714.170166
15.300000,1.012647,0.813706,202.387635,713.446106
15.310000,1.012597,0.812970,202.396890,712.708604
15.320000,1.012543,0.812225,202.407454,711.958481
15.330000,1.012487,0.811469,202.419377,711.196569
15.340000,1.012428,0.810705,202.432702,710.423710
15.350000,1.012366,0.809932,202.447455,709.640752
15.360000,1.012301,0.809153,202.463630,708.848536
15.370000,1.012233,0.808368,202.481218,708.047921
15.380000,1.012162,0.807577,202.500235,707.239795
15.390000,1.012088,0.806782,202.520703,706.425060
15.400000,1.012012,0.805984,202.542620,705.604610
15.410000,1.011933,0.805183,202.565973,704.779343
15.420000,1.011852,0.804380,202.590739,703.950162
15.430000,1.011768,0.803577,202.616885,703.117972
15.440000,1.011681,0.802774,202.644371,702.283684
15.450000,1.011592,0.801971,202.673145,701.448207
15.460000,1.011501,0.801170,202.703151,700.612455
15.470000,1.011408,0.800372,202.734322,699.777342
15.480000,1.011313,0.799578,202.766584,698.943780
15.490000,1.011216,0.798788,202.799857,698.112681
15.500000,1.011118,0.798003,202.834050,697.284956
15.510000,1.011017,0.797224,202.869071,696.461512
15.520000,1.010915,0.796452,202.904818,695.643252
15.530000,1.010812,0.795687,202.941184,694.831075
15.540000,1.010708,0.794931,202.978057,694.025875
15.550000,1.010602,0.794185,203.015321,693.228539
15.560000,1.010496,0.793448,203.052855,692.439946
15.570000,1.010388,0.792722,203.090557,691.660958
15.580000,1.010280,0.792007,203.128413,690.892381
15.590000,1.010171,0.791305,203.166287,690.135043
15.600000,1.010062,0.790616,203.203981,689.389802
15.610000,1.009953,0.789940,203.241348,688.657496
15.620000,1.009844,0.789279,203.278243,687.938948
15.630000,1.009735,0.788633,203.314499,687.234949
15.640000,1.009626,0.788002,203.349820,686.546197
15.650000,1.009517,0.787388,203.384002,685.873450
15.660000,1.009409,0.786790,203.417014,685.217552
15.670000,1.009302,0.786210,203.448775,684.579276
15.680000,1.009195,0.785649,203.479173,683.959350
15.690000,1.009090,0.785106,203.508095,683.358480
15.700000,1.008986,0.784582,203.535431,682.777352
15.710000,1.008883,0.784078,203.561070,682.216628
15.720000,1.008782,0.783595,203.584908,681.676950
15.730000,1.008682,0.783132,203.606841,681.158935
15.740000,1.008585,0.782691,203.626775,680.663175
15.750000,1.008489,0.782271,203.644618,680.190238
15.760000,1.008396,0.781874,203.660286,679.740668
15.770000,1.008305,0.781500,203.673703,679.314978
15.780000,1.008217,0.781148,203.684803,678.913656
15.790000,1.008131,0.780820,203.693549,678.537150
15.800000,1.008048,0.780515,203.699885,678.185887
