Gen,Signal,Method,R2,RMSE,Poles
g5,Voltage,Tau 0.1,0.9744439511282597,3.5867899356736344e-06,2
g5,Voltage,Tau 0.01,0.9684155532458655,3.987454353588434e-06,3
g5,Current,Order 2,0.21281450993165774,0.00012868891955040241,1
g5,Current,Order 4,0.9342966300870564,3.717889149889892e-05,2
g5,Current,Order 6,0.961226302412122,2.8560856281430846e-05,3
g5,Current,Tau 1,-6.957278877434151,0.0004091522125000168,4
g5,Current,Tau 0.1,-6.957278877434151,0.0004091522125000168,4
g5,Current,Tau 0.01,0.9951671401270071,1.0083347073029377e-05,4
g5,Active Power,Order 2,0.6695468045916809,0.05323520402393073,1
g5,Active Power,Order 4,0.8679945890988334,0.03364649358433394,2
g5,Active Power,Order 6,0.9619474316442311,0.018064915412048597,3
g5,Active Power,Tau 1,0.9231809624997149,0.025667192966957283,2
g5,Active Power,Tau 0.1,-5.184962111540276,0.23030982574045877,4
g5,Active Power,Tau 0.01,0.9981869776293528,0.0039431702303519695,4
g5,Reactive Power,Order 2,0.37818114100440503,0.02134315880606062,1
g5,Reactive Power,Order 4,0.9230648174893727,0.0075073946276212455,2
g5,Reactive Power,Order 6,0.9860894174233277,0.0031922684844897576,3
g5,Reactive Power,Tau 1,0.9230648174893727,0.0075073946276212455,2
g5,Reactive Power,Tau 0.1,0.9230648174893727,0.0075073946276212455,2
g5,Reactive Power,Tau 0.01,0.9983238290080839,0.00110811774929943,4
g6,Voltage,Order 2,-1.788459142737672,6.446381305470295e-05,1
g6,Voltage,Order 4,-6.698559329177427,0.00010711211093989674,2
g6,Voltage,Order 6,0.9922436448760352,3.399872967019321e-06,3
g6,Voltage,Tau 1,0.9922436448760352,3.399872967019321e-06,3
g6,Voltage,Tau 0.1,-0.4433324667197778,4.637853630467773e-05,4
g6,Voltage,Tau 0.01,0.9996892828726406,6.804816907076745e-07,5
g6,Current,Order 2,-315.91533446609515,0.0030469388419480594,1
g6,Current,Order 4,0.8934554215000949,5.5867313529158154e-05,2
g6,Current,Order 6,-0.2504990771480553,0.00019139641465731002,2
g6,Current,Tau 1,-0.2504990771480553,0.00019139641465731002,2
g6,Current,Tau 0.1,0.9973630124046862,8.789135373898902e-06,4
g6,Current,Tau 0.01,0.9973630124046862,8.789135373898902e-06,4
g6,Active Power,Order 2,0.6948801425718825,0.06598800373429191,1
g6,Active Power,Order 4,0.8620538060717124,0.04436950821664979,2
g6,Active Power,Order 6,-4.9873022975074255,0.29231112675090715,3
g6,Active Power,Tau 1,0.9340325385839056,0.03068277531304861,3
g6,Active Power,Tau 0.1,0.932176878204592,0.03111133461094743,4
g6,Active Power,Tau 0.01,-275.9310885245261,1.9879964763899496,4
g6,Reactive Power,Order 2,0.8180896949200595,0.06264227932118005,1
g6,Reactive Power,Order 4,0.9763895964192137,0.022567871792982773,2
g6,Reactive Power,Order 6,0.9968091840174523,0.00829640185582512,3
g6,Reactive Power,Tau 1,0.9763895964192137,0.022567871792982773,2
g6,Reactive Power,Tau 0.1,0.9968091840174523,0.00829640185582512,3
g6,Reactive Power,Tau 0.01,-6.811603814218288,0.41049607129499516,4
g7,Voltage,Order 2,0.2167290878300786,2.0437449415065622e-05,1
g7,Voltage,Order 4,0.8971346651770318,7.406366818304807e-06,2
g7,Voltage,Order 6,0.8201724398220865,9.792618186329089e-06,3
g7,Voltage,Tau 1,0.8674257056420143,8.408148199327664e-06,2
g7,Voltage,Tau 0.1,0.8201724398220865,9.792618186329089e-06,3
g7,Voltage,Tau 0.01,0.9687688651609566,4.080981052554824e-06,5
g7,Current,Order 2,0.6794213940569592,8.431743214573448e-05,1
g7,Current,Order 4,0.9110714304600052,4.440897578611063e-05,2
g7,Current,Order 6,-2.614811844698235,0.0002831346047436875,3
g7,Current,Tau 1,0.9248265809140562,4.083027035394947e-05,2
g7,Current,Tau 0.1,0.9976723796208365,7.184659312614305e-06,4
g7,Current,Tau 0.01,0.9976723796208365,7.184659312614305e-06,4
g7,Active Power,Order 2,0.7950702829646907,0.04982605954141948,1
g7,Active Power,Order 4,0.7884592769490417,0.05062337138729638,2
g7,Active Power,Order 6,-0.3497545186112143,0.1278737694599243,4
g7,Active Power,Tau 1,0.7950702829646907,0.04982605954141948,1
g7,Active Power,Tau 0.1,-15.400538954933065,0.4457415639327206,3
g7,Active Power,Tau 0.01,-1.6941963054563796,0.18066278075458486,4
g7,Reactive Power,Order 2,0.6668397675758291,0.02047157174421518,1
g7,Reactive Power,Order 4,0.8511964530304743,0.01368142239219498,2
g7,Reactive Power,Order 6,0.5399115401651156,0.02405721112968267,3
g7,Reactive Power,Tau 1,0.6668397675758291,0.02047157174421518,1
g7,Reactive Power,Tau 0.1,0.9896196286561321,0.003613524924081685,4
g7,Reactive Power,Tau 0.01,0.2367684259637889,0.0309850908391809,6
g8,Voltage,Order 2,0.8418688071381436,1.4551878578562873e-05,1
g8,Voltage,Order 4,0.23933244644035023,3.191594695833633e-05,1
g8,Voltage,Order 6,0.9470246809532064,8.42261751784031e-06,3
g8,Voltage,Tau 1,0.9470246809532064,8.42261751784031e-06,3
g8,Voltage,Tau 0.1,0.9470246809532064,8.42261751784031e-06,3
g8,Voltage,Tau 0.01,0.70098659142938,2.001039311308835e-05,6
g8,Current,Order 2,0.7762094447807225,6.232710452938042e-05,1
g8,Current,Order 4,0.8348779533237669,5.35375639780015e-05,2
g8,Current,Order 6,0.8492114411348861,5.1161146720425794e-05,3
g8,Current,Tau 1,0.8775958596015125,4.609503287490026e-05,3
g8,Current,Tau 0.1,0.8775958596015125,4.609503287490026e-05,3
g8,Current,Tau 0.01,0.9978818922791933,6.063593748333642e-06,5
g8,Active Power,Order 2,0.8492623270452809,0.042352030755819156,1
g8,Active Power,Order 4,0.914798767550238,0.0318409689010266,2
g8,Active Power,Order 6,0.8008789726273258,0.04867678634772359,3
g8,Active Power,Tau 1,0.897193152968334,0.034976339526295044,1
g8,Active Power,Tau 0.1,-13.274534473941278,0.4121395693844784,3
g8,Active Power,Tau 0.01,-12.249652150449787,0.3970686272696367,5
g8,Reactive Power,Order 2,0.5529884070858708,0.06110983998455103,1
g8,Reactive Power,Order 4,0.9724913655396666,0.015159548594771782,2
g8,Reactive Power,Order 6,0.9948942079975989,0.006531054572821069,3
g8,Reactive Power,Tau 1,0.5529884070858708,0.06110983998455103,1
g8,Reactive Power,Tau 0.1,0.9724913655396666,0.015159548594771782,2
g8,Reactive Power,Tau 0.01,-0.7749702025581082,0.12177195729031262,5
g9,Voltage,Order 2,0.7188905582700775,2.0442276288870426e-05,1
g9,Voltage,Order 4,0.8231506844596543,1.621411425635842e-05,2
g9,Voltage,Order 6,0.9684076629167654,6.853026555004601e-06,3
g9,Voltage,Tau 1,0.9862941799551217,4.513818062137174e-06,3
g9,Voltage,Tau 0.1,0.9856880844670814,4.612542912325873e-06,4
g9,Voltage,Tau 0.01,0.9856880844670814,4.612542912325873e-06,4
g9,Current,Order 2,0.6279897195426993,0.00011280031274774875,1
g9,Current,Order 4,0.8076920932438697,8.110196994483735e-05,2
g9,Current,Order 6,0.3049086014378125,0.0001541891413983216,4
g9,Current,Tau 1,0.6279897195426993,0.00011280031274774875,1
g9,Current,Tau 0.1,-3.4620551421182997,0.00039066121766728545,4
g9,Current,Tau 0.01,-3.4620551421182997,0.00039066121766728545,4
g9,Active Power,Order 2,0.7327354962481132,0.08920173910067872,1
g9,Active Power,Order 4,0.8293942983937125,0.07126880073806761,2
g9,Active Power,Order 6,0.4179352253234212,0.13164014107722333,3
g9,Active Power,Tau 1,0.7327354962481132,0.08920173910067872,1
g9,Active Power,Tau 0.1,0.8056762667927778,0.07606162558883717,4
g9,Active Power,Tau 0.01,-24.241864730341927,0.8668888116171134,5
g9,Reactive Power,Order 2,0.6562256509997171,0.015597880882990182,1
g9,Reactive Power,Order 4,0.7707842964347087,0.012736527838113305,2
g9,Reactive Power,Order 6,0.810463150389354,0.011581790214356026,3
g9,Reactive Power,Tau 1,0.7707842964347087,0.012736527838113305,2
g9,Reactive Power,Tau 0.1,0.935942629537231,0.00673307448300111,6
g9,Reactive Power,Tau 0.01,-14.239940088834622,0.10385334640576233,8
g10,Voltage,Order 2,0.7098396615074607,1.2330947319155295e-05,1
g10,Voltage,Order 4,0.95319300540199,4.952594785699195e-06,2
g10,Voltage,Order 6,0.9617881956917801,4.47482638563979e-06,3
g10,Voltage,Tau 1,0.95319300540199,4.952594785699195e-06,2
g10,Voltage,Tau 0.1,0.9576438455962618,4.711244887118783e-06,3
g10,Voltage,Tau 0.01,0.9761302163937077,3.536727983521871e-06,4
g10,Current,Order 2,0.784550657280709,8.492912749244457e-05,1
g10,Current,Order 4,0.8270162369862663,7.610036606437126e-05,2
g10,Current,Order 6,0.5675942432487473,0.00012031777977985215,3
g10,Current,Tau 1,0.2960024774915546,0.0001535216541281167,2
g10,Current,Tau 0.1,0.5675942432487473,0.00012031777977985215,3
g10,Current,Tau 0.01,0.9992446175751827,5.028836475243651e-06,5
g10,Active Power,Order 2,0.8274704658097555,0.07798511754786155,1
g10,Active Power,Order 4,0.8597444054239018,0.07031372450126451,2
g10,Active Power,Order 6,0.6095086319302192,0.11732369312287597,2
g10,Active Power,Tau 1,0.3551288812198351,0.15077053286155384,3
g10,Active Power,Tau 0.1,0.1882577512822371,0.169156652187086,4
g10,Active Power,Tau 0.01,0.1882577512822371,0.169156652187086,4
g10,Reactive Power,Order 2,0.5119933288093307,0.05940592099692284,1
g10,Reactive Power,Order 4,0.8182951342452939,0.036249342398966475,2
g10,Reactive Power,Order 6,0.9708746701241183,0.014512835755791082,3
g10,Reactive Power,Tau 1,0.8182951342452939,0.036249342398966475,2
g10,Reactive Power,Tau 0.1,0.8182951342452939,0.036249342398966475,2
g10,Reactive Power,Tau 0.01,0.9624629897813324,0.016475806894371496,6
