Gen,Signal,Method,R2,RMSE,Poles
g6,Voltage,Tau 0.01,0.9993391718326263,1.106516547881925e-06,5
g6,Current,Order 2,0.688204286927484,0.00012990360516949373,1
g6,Current,Order 4,0.9366761575983593,5.8542297704441065e-05,2
g6,Current,Order 6,-9.645436807521328,0.0007590456178829436,3
g6,Current,Tau 1,-9.645436807521328,0.0007590456178829436,3
g6,Current,Tau 0.1,0.9990379065457117,7.215970750499174e-06,4
g6,Current,Tau 0.01,-303.9472266250006,0.004062547746328244,4
g6,Active Power,Order 2,0.6992504057558687,0.08934800030202361,1
g6,Active Power,Order 4,0.9290897168130225,0.04338473228119683,2
g6,Active Power,Order 6,0.9689721000996572,0.028698454072814912,3
g6,Active Power,Tau 1,0.9283764223214968,0.043602392228284305,3
g6,Active Power,Tau 0.1,-6.637485639638847,0.45025393320269036,4
g6,Active Power,Tau 0.01,-6.637485639638847,0.45025393320269036,4
g6,Reactive Power,Order 2,-4.6629367034256575e-15,0.17365542340035406,2
g6,Reactive Power,Order 4,0.9645376715305771,0.03270182388294798,2
g6,Reactive Power,Order 6,0.9962655772689095,0.010612069612238423,3
g6,Reactive Power,Tau 1,0.9645376715305771,0.03270182388294798,2
g6,Reactive Power,Tau 0.1,0.9962655772689095,0.010612069612238423,3
g6,Reactive Power,Tau 0.01,0.7915793966923004,0.07927909348564384,3
g7,Voltage,Order 2,0.8034707336575003,1.2192287634424745e-05,1
g7,Voltage,Order 4,0.7056864882445888,1.4920270048815001e-05,2
g7,Voltage,Order 6,0.9807045030684913,3.820318461743695e-06,3
g7,Voltage,Tau 1,0.9807045030684913,3.820318461743695e-06,3
g7,Voltage,Tau 0.1,0.9802910380350267,3.861032515397496e-06,3
g7,Voltage,Tau 0.01,0.9802910380350267,3.861032515397496e-06,3
g7,Current,Order 2,0.6880850475389894,0.00011380846539400878,1
g7,Current,Order 4,0.944601879392973,4.796274005611337e-05,2
g7,Current,Order 6,0.9797924118607617,2.896767978314688e-05,3
g7,Current,Tau 1,0.9391709913878311,5.025876810360348e-05,3
g7,Current,Tau 0.1,0.9990010038733774,6.44077862482249e-06,4
g7,Current,Tau 0.01,0.9990010038733774,6.44077862482249e-06,4
g7,Active Power,Order 2,0.7684420486418005,0.07018873232193384,1
g7,Active Power,Order 4,0.9061514873822967,0.04468391802219119,2
g7,Active Power,Order 6,0.13027118195053455,0.13602836548460723,2
g7,Active Power,Tau 1,0.9503446271392977,0.03250279233259928,4
g7,Active Power,Tau 0.1,-37371.87706456254,28.197838285664606,4
g7,Active Power,Tau 0.01,-37371.87706456254,28.197838285664606,4
g7,Reactive Power,Order 2,0.34763637532538183,0.03488665444897607,1
g7,Reactive Power,Order 4,0.6411994407184775,0.025872655790775283,2
g7,Reactive Power,Order 6,0.8260604200283129,0.01801414538937203,3
g7,Reactive Power,Tau 1,0.8260604200283129,0.01801414538937203,3
g7,Reactive Power,Tau 0.1,0.7187014772031227,0.022908580566888617,5
g7,Reactive Power,Tau 0.01,0.7187014772031227,0.022908580566888617,5
g8,Voltage,Order 2,0.5245167657190997,2.751396675099886e-05,1
g8,Voltage,Order 4,0.7626068461581322,1.9441049191438167e-05,2
g8,Voltage,Order 6,0.9554417346087963,8.422669158123868e-06,3
g8,Voltage,Tau 1,0.6020843679250616,2.5169877646124936e-05,2
g8,Voltage,Tau 0.1,0.9983353273410447,1.6279836066797712e-06,5
g8,Voltage,Tau 0.01,0.9983353273410447,1.6279836066797712e-06,5
g8,Current,Order 2,0.8525282862755267,6.417967918963327e-05,1
g8,Current,Order 4,0.2567956980142361,0.00014407787212069017,1
g8,Current,Order 6,0.8992080108252605,5.305864886257921e-05,2
g8,Current,Tau 1,0.2189534667361671,0.0001477003868811352,1
g8,Current,Tau 0.1,0.8825515249909429,5.727523363298325e-05,3
g8,Current,Tau 0.01,0.9992758995474313,4.49720399516965e-06,6
g8,Active Power,Order 2,0.8937891772685487,0.043702540991285635,1
g8,Active Power,Order 4,0.6002913162948489,0.08478013310234778,1
g8,Active Power,Order 6,0.8411774772474572,0.053441464062018496,4
g8,Active Power,Tau 1,-32.191265956587166,0.772563544565796,1
g8,Active Power,Tau 0.1,0.877772652721585,0.04688203939623909,3
g8,Active Power,Tau 0.01,-4.731364965896107,0.32103422520393127,5
g8,Reactive Power,Order 2,0.7231626375997076,0.055525732563921695,1
g8,Reactive Power,Order 4,0.9595814466306177,0.021216430956008222,2
g8,Reactive Power,Order 6,0.9893833293006175,0.010873669258980933,3
g8,Reactive Power,Tau 1,0.7231626375997076,0.055525732563921695,1
g8,Reactive Power,Tau 0.1,0.8995222034945068,0.03345160783705491,4
g8,Reactive Power,Tau 0.01,0.8995222034945068,0.03345160783705491,4
g9,Voltage,Order 2,0.658509312944147,3.03504903024768e-05,1
g9,Voltage,Order 4,0.9079232912391602,1.5759817093276956e-05,2
g9,Voltage,Order 6,0.9407590605456366,1.2641169298177687e-05,3
g9,Voltage,Tau 1,0.9079232912391602,1.5759817093276956e-05,2
g9,Voltage,Tau 0.1,0.8368557934026992,2.097790465892251e-05,5
g9,Voltage,Tau 0.01,0.8368557934026992,2.097790465892251e-05,5
g9,Current,Order 2,0.6085770937103266,0.00015568301612607356,1
g9,Current,Order 4,0.7161357953596132,0.00013257860158898252,2
g9,Current,Order 6,0.9575547518259823,5.126638053147088e-05,3
g9,Current,Tau 1,0.9538125312759212,5.3478620878635124e-05,4
g9,Current,Tau 0.1,0.9984916037477217,9.664421004285903e-06,4
g9,Current,Tau 0.01,-7.612143382353782,0.0007302536629327736,6
g9,Active Power,Order 2,-24.117308670779874,1.1376819933533227,1
g9,Active Power,Order 4,0.7543896835964243,0.11250132443826041,2
g9,Active Power,Order 6,0.1322850867518649,0.21145738822849536,3
g9,Active Power,Tau 1,-11.50843384223685,0.802852568158009,4
g9,Active Power,Tau 0.1,-19.087454843106446,1.0174118454965833,4
g9,Active Power,Tau 0.01,-17.395424567099248,0.9736194492780176,5
g9,Reactive Power,Order 2,0.7047026892448378,0.01768102191496941,1
g9,Reactive Power,Order 4,0.817219298941263,0.013910501450160852,2
g9,Reactive Power,Order 6,0.8461050279910125,0.012764089242408742,3
g9,Reactive Power,Tau 1,0.9506678290369165,0.007226744996520494,4
g9,Reactive Power,Tau 0.1,0.9506678290369165,0.007226744996520494,4
g9,Reactive Power,Tau 0.01,-2.490824461428212,0.06079132674333998,8
g10,Voltage,Order 2,0.4132382257830066,1.9593978105943776e-05,1
g10,Voltage,Order 4,0.9393578942876544,6.29910501139147e-06,2
g10,Voltage,Order 6,0.6682368537647398,1.473349507848227e-05,3
g10,Voltage,Tau 1,0.9665957163248078,4.675120330743709e-06,4
g10,Voltage,Tau 0.1,0.9791244919779414,3.6958151251094133e-06,4
g10,Voltage,Tau 0.01,0.9791244919779414,3.6958151251094133e-06,4
g10,Current,Order 2,0.7337831529319139,0.00011460361786633798,1
g10,Current,Order 4,0.5268534277054759,0.0001527841875769925,1
g10,Current,Order 6,0.5853545269215812,0.0001430273276401809,3
g10,Current,Tau 1,0.34281896617547536,0.0001800624150440175,2
g10,Current,Tau 0.1,0.3184198219676264,0.00018337453936417706,3
g10,Current,Tau 0.01,0.999392901294986,5.472808013637362e-06,6
g10,Active Power,Order 2,0.8024313850615798,0.09473429852928764,1
g10,Active Power,Order 4,0.589324774941274,0.13658327372299964,1
g10,Active Power,Order 6,0.7385061570628061,0.10898807949521341,2
g10,Active Power,Tau 1,0.589324774941274,0.13658327372299964,1
g10,Active Power,Tau 0.1,0.23658201816074564,0.18622134485168113,2
g10,Active Power,Tau 0.01,0.3371739295712707,0.1735194078731117,3
g10,Reactive Power,Order 2,-8.246328555274406,0.37828275776541487,1
g10,Reactive Power,Order 4,0.8089072993187403,0.054381844649767315,2
g10,Reactive Power,Order 6,0.9767893421150732,0.01895289737080347,3
g10,Reactive Power,Tau 1,0.9721997633963855,0.02074226277445816,3
g10,Reactive Power,Tau 0.1,0.9721997633963855,0.02074226277445816,3
g10,Reactive Power,Tau 0.01,0.9226454907314158,0.03459988883308035,6
