"b:tnow in s","s:ut in p.u.","s:cur1 in p.u.","s:Q1 in Mvar","s:P1 in MW"
9.900000,1.029592,0.793541,176.239689,713.888320
9.910000,1.029592,0.793676,176.247124,714.015453
9.920000,1.029593,0.793817,176.254919,714.148215
9.930000,1.029594,0.793962,176.263067,714.286435
9.940000,1.029596,0.794113,176.271561,714.429937
9.950000,1.029598,0.794270,176.280394,714.578539
9.960000,1.029601,0.794431,176.289559,714.732055
9.970000,1.029605,0.794596,176.299046,714.890290
9.980000,1.029609,0.794766,176.308847,715.053049
9.990000,1.029613,0.794940,176.318954,715.220129
10.000000,1.029618,0.795119,176.329357,715.391323
10.010000,1.029624,0.795301,176.340047,715.566420
10.020000,1.029630,0.795486,176.351012,715.745206
10.030000,1.029636,0.795675,176.362243,715.927463
10.040000,1.029643,0.795867,176.373728,716.112969
10.050000,1.029650,0.796062,176.385457,716.301498
10.060000,1.029658,0.796260,176.397416,716.492824
10.070000,1.029666,0.796460,176.409594,716.686716
10.080000,1.029674,0.796662,176.421977,716.882942
10.090000,1.029683,0.796866,176.434554,717.081267
10.100000,1.029692,0.797072,176.447310,717.281454
10.110000,1.029702,0.797280,176.460232,717.483267
10.120000,1.029712,0.797488,176.473304,717.686465
10.130000,1.029722,0.797698,176.486514,717.890809
10.140000,1.029733,0.797908,176.499847,718.096057
10.150000,1.029744,0.798119,176.513289,718.301967
10.160000,1.029755,0.798330,176.526827,718.508296
10.170000,1.029766,0.798541,176.540446,718.714802
10.180000,1.029778,0.798751,176.554131,718.921242
10.190000,1.029790,0.798962,176.567867,719.127374
10.200000,1.029802,0.799171,176.581638,719.332960
10.210000,1.029815,0.799380,176.595427,719.537761
10.220000,1.029827,0.799587,176.609217,719.741542
10.230000,1.029840,0.799793,176.622988,719.944069
10.240000,1.029853,0.799997,176.636722,720.145113
10.250000,1.029866,0.800199,176.650401,720.344445
10.260000,1.029880,0.800399,176.664004,720.541842
10.270000,1.029893,0.800597,176.677514,720.737079
10.280000,1.029907,0.800792,176.690913,720.929938
10.290000,1.029920,0.800984,176.704183,721.120203
10.300000,1.029934,0.801173,176.717306,721.307660
10.310000,1.029948,0.801359,176.730264,721.492100
10.320000,1.029961,0.801541,176.743040,721.673318
10.330000,1.029975,0.801720,176.755616,721.851115
10.340000,1.029989,0.801895,176.767975,722.025292
10.350000,1.030003,0.802066,176.780100,722.195658
10.360000,1.030017,0.802233,176.791974,722.362027
10.370000,1.030030,0.802395,176.803581,722.524217
10.380000,1.030044,0.802552,176.814905,722.682051
10.390000,1.030058,0.802705,176.825930,722.835358
10.400000,1.030071,0.802853,176.836640,722.983973
10.410000,1.030085,0.802996,176.847021,723.127735
10.420000,1.030098,0.803133,176.857057,723.266493
10.430000,1.030112,0.803265,176.866736,723.400097
10.440000,1.030125,0.803392,176.876043,723.528407
10.450000,1.030138,0.803513,176.884965,723.651287
10.460000,1.030151,0.803628,176.893490,723.768611
10.470000,1.030164,0.803737,176.901606,723.880255
10.480000,1.030176,0.803840,176.909301,723.986106
10.490000,1.030189,0.803937,176.916565,724.086055
10.500000,1.030201,0.804028,176.923388,724.180002
10.510000,1.030213,0.804112,176.929760,724.267853
10.520000,1.030224,0.804190,176.935673,724.349522
10.530000,1.030236,0.804261,176.941119,724.424929
10.540000,1.030247,0.804326,176.946090,724.494002
10.550000,1.030258,0.804384,176.950580,724.556679
10.560000,1.030269,0.804436,176.954584,724.612900
10.570000,1.030279,0.804481,176.958097,724.662618
10.580000,1.030289,0.804519,176.961114,724.705790
10.590000,1.030299,0.804550,176.963632,724.742383
10.600000,1.030309,0.804575,176.965648,724.772369
10.610000,1.030318,0.804592,176.967161,724.795731
10.620000,1.030327,0.804603,176.968170,724.812456
10.630000,1.030335,0.804607,176.968674,724.822541
10.640000,1.030344,0.804604,176.968674,724.825991
10.650000,1.030351,0.804595,176.968171,724.822816
10.660000,1.030359,0.804578,176.967169,724.813037
10.670000,1.030366,0.804555,176.965668,724.796680
10.680000,1.030373,0.804526,176.963674,724.773779
10.690000,1.030379,0.804489,176.961191,724.744377
10.700000,1.030385,0.804446,176.958224,724.708522
10.710000,1.030391,0.804397,176.954779,724.666271
10.720000,1.030396,0.804341,176.950863,724.617689
10.730000,1.030401,0.804279,176.946483,724.562845
10.740000,1.030405,0.804210,176.941647,724.501818
10.750000,1.030409,0.804135,176.936364,724.434693
10.760000,1.030412,0.804054,176.930643,724.361562
10.770000,1.030415,0.803968,176.924494,724.282523
10.780000,1.030418,0.803875,176.917927,724.197683
10.790000,1.030420,0.803777,176.910955,724.107153
10.800000,1.030422,0.803673,176.903588,724.011051
10.810000,1.030424,0.803563,176.895839,723.909501
10.820000,1.030424,0.803448,176.887721,723.802635
10.830000,1.030425,0.803329,176.879245,723.690587
10.840000,1.030425,0.803204,176.870427,723.573502
10.850000,1.030425,0.803074,176.861279,723.451525
10.860000,1.030424,0.802939,176.851817,723.324811
10.870000,1.030423,0.802800,176.842054,723.193517
10.880000,1.030421,0.802657,176.832006,723.057807
10.890000,1.030419,0.802509,176.821687,722.917849
10.900000,1.030416,0.802358,176.811114,722.773816
10.910000,1.030413,0.802202,176.800302,722.625884
10.920000,1.030410,0.802043,176.789266,722.474235
10.930000,1.030406,0.801881,176.778022,722.319055
10.940000,1.030402,0.801715,176.766587,722.160532
10.950000,1.030397,0.801547,176.754976,721.998859
10.960000,1.030392,0.801375,176.743207,721.834231
10.970000,1.030386,0.801201,176.731294,721.666848
10.980000,1.030380,0.801025,176.719254,721.496912
10.990000,1.030374,0.800846,176.707104,721.324625
11.000000,1.030367,0.800665,176.694858,721.150196
11.010000,1.030360,0.800483,176.682535,720.973833
11.020000,1.030353,0.800299,176.670148,720.795745
11.030000,1.030345,0.800114,176.657715,720.616146
11.040000,1.030337,0.799928,176.645250,720.435249
11.050000,1.030328,0.799740,176.632769,720.253268
11.060000,1.030319,0.799553,176.620287,720.070418
11.070000,1.030310,0.799364,176.607820,719.886915
11.080000,1.030300,0.799176,176.595382,719.702976
11.090000,1.030291,0.798988,176.582988,719.518816
11.100000,1.030280,0.798799,176.570651,719.334652
11.110000,1.030270,0.798612,176.558386,719.150698
11.120000,1.030259,0.798424,176.546207,718.967170
11.130000,1.030248,0.798238,176.534126,718.784281
11.140000,1.030237,0.798053,176.522157,718.602244
11.150000,1.030226,0.797869,176.510313,718.421270
11.160000,1.030214,0.797687,176.498606,718.241568
11.170000,1.030202,0.797507,176.487047,718.063346
11.180000,1.030190,0.797328,176.475649,717.886808
11.190000,1.030178,0.797152,176.464423,717.712157
11.200000,1.030166,0.796978,176.453379,717.539592
11.210000,1.030153,0.796806,176.442529,717.369312
11.220000,1.030141,0.796638,176.431882,717.201510
11.230000,1.030128,0.796472,176.421448,717.036376
11.240000,1.030115,0.796309,176.411236,716.874096
11.250000,1.030102,0.796150,176.401257,716.714855
11.260000,1.030089,0.795994,176.391517,716.558830
11.270000,1.030076,0.795842,176.382026,716.406197
11.280000,1.030063,0.795693,176.372792,716.257126
11.290000,1.030050,0.795549,176.363821,716.111782
11.300000,1.030037,0.795408,176.355123,715.970325
11.310000,1.030024,0.795272,176.346705,715.832911
11.320000,1.030011,0.795141,176.338574,715.699688
11.330000,1.029998,0.795014,176.330738,715.570801
11.340000,1.029985,0.794891,176.323204,715.446388
11.350000,1.029972,0.794774,176.315976,715.326583
11.360000,1.029960,0.794661,176.309061,715.211512
11.370000,1.029947,0.794554,176.302463,715.101299
11.380000,1.029935,0.794452,176.296187,714.996059
11.390000,1.029922,0.794355,176.290236,714.895903
11.400000,1.029910,0.794263,176.284613,714.800936
11.410000,1.029898,0.794177,176.279322,714.711254
11.420000,1.029886,0.794097,176.274364,714.626952
11.430000,1.029875,0.794022,176.269741,714.548113
11.440000,1.029863,0.793953,176.265456,714.474818
11.450000,1.029852,0.793890,176.261510,714.407138
11.460000,1.029841,0.793832,176.257904,714.345138
11.470000,1.029831,0.793780,176.254641,714.288878
11.480000,1.029820,0.793735,176.251722,714.238407
11.490000,1.029810,0.793695,176.249147,714.193771
11.500000,1.029800,0.793662,176.246918,714.155006
11.510000,1.029791,0.793634,176.245036,714.122142
11.520000,1.029782,0.793612,176.243500,714.095204
11.530000,1.029773,0.793597,176.242311,714.074205
11.540000,1.029765,0.793587,176.241470,714.059157
11.550000,1.029756,0.793584,176.240975,714.050060
11.560000,1.029749,0.793587,176.240827,714.046910
11.570000,1.029741,0.793595,176.241024,714.049695
11.580000,1.029734,0.793610,176.241567,714.058395
11.590000,1.029728,0.793630,176.242453,714.072985
11.600000,1.029721,0.793657,176.243681,714.093432
11.610000,1.029716,0.793689,176.245250,714.119698
11.620000,1.029710,0.793728,176.247158,714.151734
11.630000,1.029705,0.793772,176.249402,714.189489
11.640000,1.029701,0.793821,176.251981,714.232904
11.650000,1.029696,0.793877,176.254891,714.281913
11.660000,1.029693,0.793938,176.258130,714.336442
11.670000,1.029689,0.794004,176.261695,714.396415
11.680000,1.029686,0.794076,176.265583,714.461747
11.690000,1.029684,0.794152,176.269789,714.532346
11.700000,1.029682,0.794235,176.274310,714.608118
11.710000,1.029680,0.794322,176.279141,714.688958
11.720000,1.029679,0.794414,176.284279,714.774760
11.730000,1.029678,0.794511,176.289717,714.865409
11.740000,1.029678,0.794613,176.295453,714.960788
11.750000,1.029678,0.794719,176.301479,715.060773
11.760000,1.029679,0.794829,176.307791,715.165234
11.770000,1.029680,0.794944,176.314382,715.274039
11.780000,1.029681,0.795064,176.321246,715.387047
11.790000,1.029683,0.795187,176.328378,715.504118
11.800000,1.029685,0.795314,176.335770,715.625103
11.810000,1.029688,0.795444,176.343414,715.749852
11.820000,1.029691,0.795578,176.351304,715.878209
11.830000,1.029694,0.795716,176.359433,716.010014
11.840000,1.029698,0.795857,176.367791,716.145106
11.850000,1.029702,0.796001,176.376370,716.283319
11.860000,1.029706,0.796147,176.385163,716.424483
11.870000,1.029711,0.796297,176.394160,716.568427
11.880000,1.029717,0.796449,176.403352,716.714976
11.890000,1.029722,0.796603,176.412729,716.863952
11.900000,1.029728,0.796759,176.422282,717.015176
11.910000,1.029734,0.796917,176.432000,717.168466
11.920000,1.029741,0.797077,176.441874,717.323639
11.930000,1.029748,0.797239,176.451893,717.480509
11.940000,1.029755,0.797402,176.462046,717.638889
11.950000,1.029763,0.797566,176.472324,717.798589
11.960000,1.029770,0.797731,176.482716,717.959421
11.970000,1.029779,0.797897,176.493210,718.121194
11.980000,1.029787,0.798064,176.503797,718.283715
11.990000,1.029795,0.798231,176.514463,718.446795
12.000000,1.029804,0.798398,176.525198,718.610240
12.010000,1.029813,0.798565,176.535990,718.773859
12.020000,1.029823,0.798732,176.546826,718.937462
12.030000,1.029832,0.798899,176.557693,719.100858
12.040000,1.029842,0.799065,176.568578,719.263858
12.050000,1.029851,0.799230,176.579467,719.426274
12.060000,1.029861,0.799395,176.590348,719.587921
12.070000,1.029872,0.799558,176.601204,719.748612
12.080000,1.029882,0.799720,176.612023,719.908166
12.090000,1.029892,0.799881,176.622790,720.066402
12.100000,1.029903,0.800039,176.633491,720.223139
12.110000,1.029913,0.800196,176.644112,720.378201
12.120000,1.029924,0.800351,176.654640,720.531413
12.130000,1.029935,0.800504,176.665062,720.682603
12.140000,1.029946,0.800654,176.675364,720.831600
12.150000,1.029957,0.800802,176.685531,720.978238
12.160000,1.029968,0.800947,176.695552,721.122354
12.170000,1.029979,0.801089,176.705413,721.263788
12.180000,1.029990,0.801228,176.715100,721.402382
12.190000,1.030001,0.801364,176.724602,721.537984
12.200000,1.030012,0.801497,176.733905,721.670444
12.210000,1.030023,0.801626,176.742998,721.799617
12.220000,1.030034,0.801751,176.751867,721.925362
12.230000,1.030045,0.801873,176.760502,722.047542
12.240000,1.030055,0.801991,176.768890,722.166024
12.250000,1.030066,0.802105,176.777020,722.280682
12.260000,1.030077,0.802215,176.784882,722.391391
12.270000,1.030088,0.802320,176.792465,722.498034
12.280000,1.030098,0.802421,176.799758,722.600496
12.290000,1.030109,0.802517,176.806752,722.698671
12.300000,1.030119,0.802609,176.813437,722.792455
12.310000,1.030129,0.802697,176.819805,722.881750
12.320000,1.030139,0.802779,176.825847,722.966463
12.330000,1.030149,0.802857,176.831555,723.046509
12.340000,1.030159,0.802929,176.836921,723.121806
12.350000,1.030168,0.802997,176.841938,723.192277
12.360000,1.030178,0.803060,176.846600,723.257854
12.370000,1.030187,0.803117,176.850901,723.318472
12.380000,1.030196,0.803169,176.854835,723.374074
12.390000,1.030205,0.803216,176.858397,723.424606
12.400000,1.030213,0.803258,176.861583,723.470022
12.410000,1.030222,0.803294,176.864390,723.510283
12.420000,1.030230,0.803325,176.866813,723.545354
12.430000,1.030238,0.803351,176.868851,723.575207
12.440000,1.030245,0.803371,176.870500,723.599819
12.450000,1.030253,0.803386,176.871761,723.619174
12.460000,1.030260,0.803396,176.872631,723.633263
12.470000,1.030267,0.803400,176.873111,723.642082
12.480000,1.030273,0.803398,176.873201,723.645633
12.490000,1.030280,0.803391,176.872901,723.643924
12.500000,1.030286,0.803379,176.872213,723.636970
12.510000,1.030291,0.803362,176.871140,723.624791
12.520000,1.030297,0.803339,176.869683,723.607414
12.530000,1.030302,0.803311,176.867846,723.584871
12.540000,1.030307,0.803278,176.865632,723.557200
12.550000,1.030311,0.803239,176.863047,723.524445
12.560000,1.030315,0.803196,176.860094,723.486657
12.570000,1.030319,0.803147,176.856779,723.443891
12.580000,1.030322,0.803093,176.853108,723.396209
12.590000,1.030326,0.803035,176.849087,723.343677
12.600000,1.030328,0.802972,176.844723,723.286367
12.610000,1.030331,0.802904,176.840023,723.224358
12.620000,1.030333,0.802831,176.834995,723.157733
12.630000,1.030335,0.802753,176.829647,723.086579
12.640000,1.030336,0.802672,176.823988,723.010990
12.650000,1.030337,0.802586,176.818026,722.931065
12.660000,1.030338,0.802495,176.811772,722.846907
12.670000,1.030338,0.802401,176.805235,722.758623
12.680000,1.030338,0.802302,176.798424,722.666326
12.690000,1.030338,0.802200,176.791351,722.570133
12.700000,1.030337,0.802094,176.784025,722.470164
12.710000,1.030336,0.801984,176.776458,722.366546
12.720000,1.030335,0.801871,176.768661,722.259408
12.730000,1.030333,0.801755,176.760646,722.148882
12.740000,1.030331,0.801635,176.752424,722.035105
12.750000,1.030329,0.801512,176.744006,721.918218
12.760000,1.030326,0.801387,176.735405,721.798365
12.770000,1.030323,0.801258,176.726633,721.675691
12.780000,1.030320,0.801127,176.717702,721.550347
12.790000,1.030316,0.800994,176.708624,721.422486
12.800000,1.030312,0.800858,176.699412,721.292262
12.810000,1.030307,0.800721,176.690078,721.159833
12.820000,1.030303,0.800581,176.680634,721.025360
12.830000,1.030298,0.800440,176.671094,720.889003
12.840000,1.030292,0.800297,176.661469,720.750926
12.850000,1.030287,0.800153,176.651772,720.611296
12.860000,1.030281,0.800007,176.642016,720.470278
12.870000,1.030274,0.799860,176.632212,720.328041
12.880000,1.030268,0.799713,176.622373,720.184754
12.890000,1.030261,0.799564,176.612511,720.040587
12.900000,1.030254,0.799416,176.602638,719.895711
12.910000,1.030247,0.799266,176.592766,719.750296
12.920000,1.030239,0.799117,176.582907,719.604514
12.930000,1.030231,0.798968,176.573073,719.458537
12.940000,1.030223,0.798818,176.563273,719.312535
12.950000,1.030215,0.798670,176.553521,719.166679
12.960000,1.030207,0.798521,176.543827,719.021139
12.970000,1.030198,0.798373,176.534201,718.876086
12.980000,1.030189,0.798227,176.524655,718.731687
12.990000,1.030180,0.798081,176.515198,718.588109
13.000000,1.030171,0.797936,176.505841,718.445519
13.010000,1.030162,0.797793,176.496594,718.304081
13.020000,1.030152,0.797651,176.487466,718.163958
13.030000,1.030143,0.797511,176.478467,718.025310
13.040000,1.030133,0.797373,176.469605,717.888296
13.050000,1.030123,0.797236,176.460890,717.753072
13.060000,1.030113,0.797102,176.452330,717.619792
13.070000,1.030103,0.796971,176.443934,717.488606
13.080000,1.030093,0.796841,176.435709,717.359664
13.090000,1.030083,0.796714,176.427663,717.233110
13.100000,1.030072,0.796590,176.419803,717.109087
13.110000,1.030062,0.796469,176.412138,716.987732
13.120000,1.030052,0.796351,176.404672,716.869182
13.130000,1.030042,0.796236,176.397414,716.753567
13.140000,1.030031,0.796124,176.390369,716.641016
13.150000,1.030021,0.796016,176.383544,716.531652
13.160000,1.030011,0.795911,176.376945,716.425595
13.170000,1.030001,0.795810,176.370577,716.322959
13.180000,1.029990,0.795712,176.364447,716.223856
13.190000,1.029980,0.795619,176.358559,716.128391
13.200000,1.029970,0.795529,176.352920,716.036665
13.210000,1.029960,0.795443,176.347532,715.948777
13.220000,1.029951,0.795361,176.342401,715.864817
13.230000,1.029941,0.795284,176.337531,715.784875
13.240000,1.029931,0.795211,176.332925,715.709032
13.250000,1.029922,0.795142,176.328586,715.637367
13.260000,1.029912,0.795077,176.324517,715.569952
13.270000,1.029903,0.795017,176.320720,715.506855
13.280000,1.029894,0.794962,176.317198,715.448139
13.290000,1.029886,0.794911,176.313953,715.393861
13.300000,1.029877,0.794865,176.310985,715.344073
13.310000,1.029869,0.794823,176.308297,715.298822
13.320000,1.029860,0.794786,176.305890,715.258150
13.330000,1.029852,0.794754,176.303763,715.222092
13.340000,1.029845,0.794726,176.301920,715.190679
13.350000,1.029837,0.794704,176.300358,715.163935
13.360000,1.029830,0.794686,176.299080,715.141881
13.370000,1.029823,0.794673,176.298085,715.124530
13.380000,1.029816,0.794665,176.297373,715.111889
13.390000,1.029810,0.794661,176.296944,715.103962
13.400000,1.029804,0.794663,176.296797,715.100745
13.410000,1.029798,0.794669,176.296932,715.102230
13.420000,1.029792,0.794680,176.297349,715.108404
13.430000,1.029787,0.794695,176.298045,715.119245
13.440000,1.029782,0.794716,176.299019,715.134730
13.450000,1.029777,0.794740,176.300272,715.154829
13.460000,1.029773,0.794770,176.301799,715.179505
13.470000,1.029769,0.794804,176.303600,715.208718
13.480000,1.029765,0.794843,176.305673,715.242422
13.490000,1.029762,0.794886,176.308014,715.280565
13.500000,1.029759,0.794934,176.310622,715.323092
13.510000,1.029756,0.794986,176.313494,715.369941
13.520000,1.029754,0.795042,176.316626,715.421046
13.530000,1.029752,0.795102,176.320016,715.476336
13.540000,1.029750,0.795167,176.323659,715.535737
13.550000,1.029749,0.795235,176.327553,715.599167
13.560000,1.029748,0.795308,176.331692,715.666542
13.570000,1.029747,0.795384,176.336074,715.737774
13.580000,1.029747,0.795464,176.340694,715.812770
13.590000,1.029747,0.795548,176.345546,715.891430
13.600000,1.029747,0.795635,176.350627,715.973656
13.610000,1.029748,0.795725,176.355930,716.059341
13.620000,1.029748,0.795819,176.361450,716.148376
13.630000,1.029750,0.795917,176.367183,716.240649
13.640000,1.029751,0.796017,176.373122,716.336044
13.650000,1.029753,0.796120,176.379260,716.434442
13.660000,1.029756,0.796226,176.385593,716.535721
13.670000,1.029758,0.796335,176.392113,716.639754
13.680000,1.029761,0.796446,176.398813,716.746415
13.690000,1.029764,0.796560,176.405687,716.855571
13.700000,1.029768,0.796676,176.412727,716.967089
13.710000,1.029772,0.796794,176.419927,717.080833
13.720000,1.029776,0.796914,176.427279,717.196666
13.730000,1.029780,0.797036,176.434775,717.314445
13.740000,1.029785,0.797159,176.442407,717.434030
13.750000,1.029789,0.797285,176.450169,717.555276
13.760000,1.029795,0.797411,176.458050,717.678037
13.770000,1.029800,0.797539,176.466044,717.802166
13.780000,1.029806,0.797668,176.474142,717.927516
13.790000,1.029812,0.797798,176.482334,718.053936
13.800000,1.029818,0.797929,176.490613,718.181277
13.810000,1.029824,0.798061,176.498969,718.309387
13.820000,1.029830,0.798193,176.507392,718.438116
13.830000,1.029837,0.798325,176.515874,718.567312
13.840000,1.029844,0.798458,176.524404,718.696825
13.850000,1.029851,0.798590,176.532973,718.826501
13.860000,1.029858,0.798723,176.541571,718.956191
13.870000,1.029866,0.798855,176.550187,719.085745
13.880000,1.029874,0.798986,176.558810,719.215011
13.890000,1.029881,0.799118,176.567430,719.343843
13.900000,1.029889,0.799248,176.576036,719.472091
13.910000,1.029897,0.799378,176.584618,719.599609
13.920000,1.029905,0.799506,176.593164,719.726251
13.930000,1.029914,0.799634,176.601664,719.851873
13.940000,1.029922,0.799760,176.610107,719.976333
13.950000,1.029930,0.799885,176.618484,720.099489
13.960000,1.029939,0.800008,176.626783,720.221202
13.970000,1.029947,0.800129,176.634994,720.341335
13.980000,1.029956,0.800248,176.643107,720.459752
13.990000,1.029965,0.800366,176.651112,720.576321
14.000000,1.029973,0.800481,176.658998,720.690912
14.010000,1.029982,0.800594,176.666755,720.803397
14.020000,1.029991,0.800705,176.674374,720.913651
14.030000,1.030000,0.800813,176.681845,721.021551
14.040000,1.030008,0.800919,176.689157,721.126980
14.050000,1.030017,0.801021,176.696303,721.229820
14.060000,1.030026,0.801121,176.703272,721.329960
14.070000,1.030035,0.801218,176.710055,721.427289
14.080000,1.030043,0.801312,176.716645,721.521703
14.090000,1.030052,0.801403,176.723031,721.613099
14.100000,1.030060,0.801490,176.729207,721.701379
14.110000,1.030069,0.801574,176.735163,721.786448
14.120000,1.030077,0.801655,176.740893,721.868215
14.130000,1.030086,0.801732,176.746389,721.946595
14.140000,1.030094,0.801805,176.751643,722.021504
14.150000,1.030102,0.801875,176.756650,722.092864
14.160000,1.030110,0.801941,176.761402,722.160601
14.170000,1.030118,0.802003,176.765894,722.224646
14.180000,1.030126,0.802061,176.770119,722.284933
14.190000,1.030134,0.802115,176.774073,722.341402
14.200000,1.030141,0.802165,176.777751,722.393997
14.210000,1.030148,0.802212,176.781148,722.442665
14.220000,1.030156,0.802254,176.784260,722.487360
14.230000,1.030163,0.802291,176.787082,722.528040
14.240000,1.030170,0.802325,176.789613,722.564668
14.250000,1.030176,0.802355,176.791849,722.597210
14.260000,1.030183,0.802380,176.793787,722.625638
14.270000,1.030189,0.802401,176.795425,722.649931
14.280000,1.030195,0.802417,176.796763,722.670068
14.290000,1.030201,0.802430,176.797798,722.686037
14.300000,1.030207,0.802438,176.798530,722.697830
14.310000,1.030212,0.802442,176.798958,722.705443
14.320000,1.030218,0.802441,176.799083,722.708876
14.330000,1.030223,0.802437,176.798905,722.708136
14.340000,1.030227,0.802428,176.798426,722.703234
14.350000,1.030232,0.802414,176.797646,722.694184
14.360000,1.030236,0.802397,176.796568,722.681009
14.370000,1.030240,0.802375,176.795194,722.663732
14.380000,1.030244,0.802349,176.793527,722.642384
14.390000,1.030248,0.802320,176.791569,722.616999
14.400000,1.030251,0.802286,176.789324,722.587615
14.410000,1.030254,0.802248,176.786796,722.554278
14.420000,1.030257,0.802206,176.783990,722.517035
14.430000,1.030259,0.802160,176.780910,722.475937
14.440000,1.030262,0.802110,176.777561,722.431044
14.450000,1.030264,0.802057,176.773949,722.382415
14.460000,1.030265,0.802000,176.770079,722.330116
14.470000,1.030267,0.801939,176.765957,722.274216
14.480000,1.030268,0.801875,176.761590,722.214790
14.490000,1.030269,0.801807,176.756984,722.151915
14.500000,1.030269,0.801736,176.752147,722.085672
14.510000,1.030270,0.801662,176.747085,722.016145
14.520000,1.030270,0.801584,176.741807,721.943425
14.530000,1.030269,0.801504,176.736319,721.867603
14.540000,1.030269,0.801420,176.730631,721.788775
14.550000,1.030268,0.801333,176.724750,721.707040
14.560000,1.030267,0.801244,176.718684,721.622501
14.570000,1.030266,0.801152,176.712443,721.535261
14.580000,1.030264,0.801058,176.706035,721.445431
14.590000,1.030262,0.800961,176.699469,721.353120
14.600000,1.030260,0.800862,176.692754,721.258442
14.610000,1.030257,0.800760,176.685900,721.161513
14.620000,1.030255,0.800657,176.678915,721.062452
14.630000,1.030252,0.800551,176.671810,720.961379
14.640000,1.030248,0.800444,176.664593,720.858417
14.650000,1.030245,0.800335,176.657274,720.753691
14.660000,1.030241,0.800225,176.649863,720.647327
14.670000,1.030237,0.800113,176.642370,720.539454
14.680000,1.030233,0.800000,176.634803,720.430201
14.690000,1.030228,0.799886,176.627174,720.319698
14.700000,1.030224,0.799771,176.619490,720.208078
14.710000,1.030219,0.799655,176.611763,720.095474
14.720000,1.030214,0.799538,176.604001,719.982020
14.730000,1.030208,0.799420,176.596214,719.867850
14.740000,1.030203,0.799302,176.588412,719.753100
14.750000,1.030197,0.799184,176.580604,719.637905
14.760000,1.030191,0.799066,176.572799,719.522401
14.770000,1.030185,0.798947,176.565006,719.406723
14.780000,1.030178,0.798829,176.557235,719.291007
14.790000,1.030172,0.798711,176.549494,719.175388
14.800000,1.030165,0.798593,176.541792,719.060001
14.810000,1.030158,0.798476,176.534138,718.944981
14.820000,1.030151,0.798360,176.526540,718.830461
14.830000,1.030144,0.798244,176.519008,718.716573
14.840000,1.030137,0.798129,176.511548,718.603450
14.850000,1.030130,0.798016,176.504169,718.491221
14.860000,1.030122,0.797903,176.496880,718.380016
14.870000,1.030115,0.797792,176.489686,718.269961
14.880000,1.030107,0.797682,176.482597,718.161183
14.890000,1.030099,0.797574,176.475619,718.053805
14.900000,1.030091,0.797467,176.468759,717.947950
14.910000,1.030083,0.797362,176.462025,717.843738
14.920000,1.030075,0.797260,176.455422,717.741285
14.930000,1.030067,0.797159,176.448958,717.640708
14.940000,1.030059,0.797060,176.442639,717.542119
14.950000,1.030051,0.796964,176.436470,717.445629
14.960000,1.030043,0.796870,176.430458,717.351345
14.970000,1.030035,0.796778,176.424607,717.259370
14.980000,1.030027,0.796689,176.418924,717.169808
14.990000,1.030019,0.796603,176.413414,717.082757
15.000000,1.030011,0.796519,176.408081,716.998311
15.010000,1.030002,0.796439,176.402931,716.916563
15.020000,1.029994,0.796361,176.397967,716.837601
15.030000,1.029986,0.796286,176.393195,716.761510
15.040000,1.029979,0.796214,176.388618,716.688372
15.050000,1.029971,0.796146,176.384242,716.618262
15.060000,1.029963,0.796081,176.380069,716.551257
15.070000,1.029955,0.796019,176.376103,716.487425
15.080000,1.029948,0.795960,176.372347,716.426832
15.090000,1.029940,0.795905,176.368804,716.369540
15.100000,1.029933,0.795853,176.365478,716.315608
15.110000,1.029926,0.795805,176.362370,716.265090
15.120000,1.029919,0.795760,176.359482,716.218036
15.130000,1.029912,0.795720,176.356817,716.174491
15.140000,1.029905,0.795682,176.354376,716.134498
15.150000,1.029898,0.795649,176.352161,716.098094
15.160000,1.029892,0.795619,176.350173,716.065311
15.170000,1.029885,0.795593,176.348414,716.036180
15.180000,1.029879,0.795570,176.346883,716.010725
15.190000,1.029873,0.795552,176.345581,715.988965
15.200000,1.029868,0.795537,176.344509,715.970917
15.210000,1.029862,0.795526,176.343668,715.956593
15.220000,1.029857,0.795519,176.343056,715.945999
15.230000,1.029852,0.795516,176.342675,715.939138
15.240000,1.029847,0.795516,176.342523,715.936009
15.250000,1.029842,0.795520,176.342599,715.936606
15.260000,1.029838,0.795528,176.342904,715.940918
15.270000,1.029833,0.795540,176.343436,715.948931
15.280000,1.029830,0.795556,176.344195,715.960626
15.290000,1.029826,0.795575,176.345178,715.975980
15.300000,1.029822,0.795598,176.346384,715.994965
15.310000,1.029819,0.795624,176.347812,716.017551
15.320000,1.029816,0.795654,176.349459,716.043700
15.330000,1.029813,0.795688,176.351325,716.073374
15.340000,1.029811,0.795725,176.353405,716.106528
15.350000,1.029809,0.795766,176.355699,716.143116
15.360000,1.029807,0.795810,176.358203,716.183085
15.370000,1.029805,0.795857,176.360914,716.226380
15.380000,1.029804,0.795908,176.363830,716.272941
15.390000,1.029803,0.795962,176.366947,716.322707
15.400000,1.029802,0.796019,176.370262,716.375611
15.410000,1.029801,0.796079,176.373771,716.431582
15.420000,1.029801,0.796142,176.377471,716.490549
15.430000,1.029801,0.796208,176.381358,716.552433
15.440000,1.029801,0.796276,176.385427,716.617157
15.450000,1.029801,0.796348,176.389674,716.684635
15.460000,1.029802,0.796422,176.394095,716.754784
