Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
g2,Reactive Power,Order 6,0.5415120628825937,-0.14037918949477482,6.944709721249924,-1.051512357370916
g2,Reactive Power,Order 6,0.008055098410879723,-0.006160523930866603,0.12646625197057285,3.0486415622118876
g2,Reactive Power,Tau 1,0.537861942793744,-0.1255608747187883,6.528206673778465,-0.9524918637970594
g2,Reactive Power,Tau 0.1,0.5422377363506118,-0.07869962551816105,5.113233310909275,-1.0577366029354134
g2,Reactive Power,Tau 0.1,3.6836974903752827e-16,-0.04865784321772519,0.18207393893909607,3.1415926535896714
g2,Reactive Power,Tau 0.01,1.0873727711661734,-0.7048339439000987,0.8352212438646688,-1.3037031735022604
g2,Reactive Power,Tau 0.01,0.5515374378770754,-0.1536505335476325,7.166908765396591,-1.2955122169044107
g2,Reactive Power,Tau 0.01,1.297499730195973e-14,-0.03588328788603232,0.03980691684685139,-3.141592653475502
g2,Reactive Power,Tau 0.01,1.981588145609281e-15,0.03592287417184604,0.03495655850880369,-6.129695052752154e-13
g3,Voltage,Order 2,0.5373968871054338,-0.11935317816185823,0.0007237225145607748,1.4441544656967409
g3,Voltage,Order 4,0.5490826942894224,-0.13925284840370922,0.0007602789533972615,1.1086580840144606
g3,Voltage,Order 4,1.7044753096587154e-15,-1.9327538967482059,0.0009677115372396953,-3.1415926535895644
g3,Voltage,Order 6,0.9954753962767475,-1.1354654198672645,0.0003345278788601137,2.6774851038332463
g3,Voltage,Order 6,0.5435471315222227,-0.16320180851513216,0.0008781445360288002,1.260108884755234
g3,Voltage,Order 6,0.019710443464589836,-0.2201531988977645,0.00012325828983298902,-1.3972980143768234
g3,Voltage,Tau 1,0.5373968871054338,-0.11935317816185823,0.0007237225145607748,1.4441544656967409
g3,Voltage,Tau 0.1,0.5490826942894224,-0.13925284840370922,0.0007602789533972615,1.1086580840144606
g3,Voltage,Tau 0.1,1.7044753096587154e-15,-1.9327538967482059,0.0009677115372396953,-3.1415926535895644
g3,Voltage,Tau 0.01,1.0908660696536834,-0.6628938918299822,0.0002566437476564437,2.9167942639841664
g3,Voltage,Tau 0.01,1.0897098993335839,-0.2766075278810603,8.641863535102931e-05,0.2879370970549603
g3,Voltage,Tau 0.01,0.538140291771427,-0.1350257762866128,0.0007813294764529199,1.3942448264446674
g3,Voltage,Tau 0.01,4.577880892448525e-16,0.006948910144878676,3.91050090240969e-06,3.1415926535894787
g3,Current,Order 2,0.5426843246091057,-0.06644548374113855,0.007584043090552201,1.9425677732593831
g3,Current,Order 4,0.5375589854985544,-0.16407337292360757,0.01258308943830642,2.033536991364281
g3,Current,Order 6,1.0873924221364115,-0.7001451135316665,0.003005010939877056,-0.28479367153824364
g3,Current,Order 6,0.5434416663271205,-0.09775443915709395,0.00953395515055252,1.927249087246365
g3,Current,Order 6,0.006933125373482686,0.001382027867794284,0.00016697899398038858,0.099779868843492
g3,Current,Tau 1,0.5426843246091057,-0.06644548374113855,0.007584043090552201,1.9425677732593831
g3,Current,Tau 0.1,1.0685203068802394,-0.7117643580719204,0.0030599604461904488,-0.3515548196399014
g3,Current,Tau 0.1,0.5420673859864932,-0.11899082748657731,0.010582673015704763,1.9634616043141668
g3,Current,Tau 0.1,1.13435143240853e-16,-0.05785696051467902,0.0004575845861896192,2.4926116829077446e-13
g3,Current,Tau 0.01,1.0873924221364115,-0.7001451135316665,0.003005010939877056,-0.28479367153824364
g3,Current,Tau 0.01,0.5434416663271205,-0.09775443915709395,0.00953395515055252,1.927249087246365
g3,Current,Tau 0.01,0.006933125373482686,0.001382027867794284,0.00016697899398038858,0.099779868843492
g3,Active Power,Order 2,0.5437882188152512,-0.15875094243676557,11.941650522780856,1.8682670235637688
g3,Active Power,Order 4,0.5360028847394861,-0.16391016415391757,12.213645508281543,2.038965800454201
g3,Active Power,Order 6,1.0906679632984497,-0.6512793979340935,1.9779698023090755,-0.4350403930786174
g3,Active Power,Order 6,0.5467711694712747,-0.1592388026340372,11.94923179370884,1.8152342203823522
g3,Active Power,Order 6,0.007653500787245242,0.0006457902899160772,0.2003163020502145,-0.01540565978192998
g3,Active Power,Tau 1,0.5437882188152512,-0.15875094243676557,11.941650522780856,1.8682670235637688
