"b:tnow in s","s:ut in p.u.","s:cur1 in p.u.","s:Q1 in Mvar","s:P1 in MW"
12.860000,1.010121,0.802749,202.058300,701.256109
12.870000,1.010109,0.802624,202.062430,701.127636
12.880000,1.010096,0.802498,202.066535,700.998173
12.890000,1.010084,0.802372,202.070610,700.867870
12.900000,1.010070,0.802245,202.074650,700.736880
12.910000,1.010057,0.802118,202.078651,700.605356
12.920000,1.010043,0.801991,202.082609,700.473449
12.930000,1.010029,0.801863,202.086518,700.341314
12.940000,1.010015,0.801736,202.090375,700.209102
12.950000,1.010000,0.801609,202.094175,700.076967
12.960000,1.009986,0.801483,202.097912,699.945059
12.970000,1.009971,0.801356,202.101582,699.813531
12.980000,1.009956,0.801231,202.105179,699.682534
12.990000,1.009941,0.801106,202.108699,699.552216
13.000000,1.009925,0.800983,202.112137,699.422728
13.010000,1.009910,0.800860,202.115487,699.294215
13.020000,1.009894,0.800739,202.118745,699.166824
13.030000,1.009879,0.800619,202.121904,699.040700
13.040000,1.009863,0.800500,202.124960,698.915984
13.050000,1.009847,0.800384,202.127909,698.792818
13.060000,1.009832,0.800269,202.130744,698.671341
13.070000,1.009816,0.800155,202.133461,698.551688
13.080000,1.009800,0.800044,202.136056,698.433994
13.090000,1.009784,0.799935,202.138522,698.318390
13.100000,1.009769,0.799828,202.140856,698.205006
13.110000,1.009753,0.799724,202.143053,698.093967
13.120000,1.009738,0.799622,202.145108,697.985396
13.130000,1.009722,0.799523,202.147017,697.879414
13.140000,1.009707,0.799426,202.148776,697.776138
13.150000,1.009692,0.799333,202.150381,697.675680
13.160000,1.009677,0.799242,202.151827,697.578150
13.170000,1.009663,0.799154,202.153108,697.483654
13.180000,1.009648,0.799069,202.154221,697.392295
13.190000,1.009634,0.798988,202.155162,697.304171
13.200000,1.009620,0.798909,202.155925,697.219377
13.210000,1.009606,0.798835,202.156508,697.138003
13.220000,1.009592,0.798763,202.156908,697.060136
13.230000,1.009579,0.798695,202.157123,696.985859
13.240000,1.009566,0.798631,202.157150,696.915252
13.250000,1.009553,0.798570,202.156988,696.848386
13.260000,1.009541,0.798513,202.156637,696.785334
13.270000,1.009529,0.798460,202.156097,696.726160
13.280000,1.009517,0.798410,202.155366,696.670924
13.290000,1.009506,0.798365,202.154447,696.619684
13.300000,1.009495,0.798323,202.153339,696.572489
13.310000,1.009485,0.798286,202.152046,696.529387
13.320000,1.009475,0.798252,202.150567,696.490419
13.330000,1.009465,0.798222,202.148907,696.455623
13.340000,1.009456,0.798197,202.147066,696.425029
13.350000,1.009447,0.798175,202.145049,696.398665
13.360000,1.009439,0.798158,202.142858,696.376552
13.370000,1.009431,0.798144,202.140496,696.358707
13.380000,1.009423,0.798135,202.137967,696.345141
13.390000,1.009416,0.798130,202.135275,696.335862
13.400000,1.009410,0.798129,202.132423,696.330870
13.410000,1.009404,0.798132,202.129416,696.330162
13.420000,1.009398,0.798139,202.126259,696.333729
13.430000,1.009394,0.798150,202.122957,696.341559
13.440000,1.009389,0.798165,202.119514,696.353632
13.450000,1.009385,0.798185,202.115936,696.369924
13.460000,1.009382,0.798208,202.112229,696.390409
13.470000,1.009379,0.798235,202.108398,696.415052
13.480000,1.009377,0.798266,202.104449,696.443815
13.490000,1.009375,0.798301,202.100390,696.476655
13.500000,1.009373,0.798340,202.096226,696.513526
13.510000,1.009373,0.798382,202.091965,696.554374
13.520000,1.009372,0.798429,202.087613,696.599143
13.530000,1.009373,0.798478,202.083177,696.647772
13.540000,1.009373,0.798532,202.078664,696.700195
13.550000,1.009375,0.798589,202.074082,696.756342
13.560000,1.009376,0.798649,202.069438,696.816138
13.570000,1.009379,0.798713,202.064741,696.879506
13.580000,1.009381,0.798780,202.059997,696.946362
13.590000,1.009385,0.798850,202.055214,697.016620
13.600000,1.009389,0.798923,202.050400,697.090190
13.610000,1.009393,0.799000,202.045563,697.166978
13.620000,1.009398,0.799079,202.040709,697.246886
13.630000,1.009403,0.799161,202.035848,697.329813
13.640000,1.009408,0.799246,202.030986,697.415654
13.650000,1.009415,0.799333,202.026131,697.504302
13.660000,1.009421,0.799423,202.021292,697.595646
13.670000,1.009428,0.799515,202.016475,697.689573
13.680000,1.009436,0.799610,202.011687,697.785964
13.690000,1.009444,0.799707,202.006936,697.884702
13.700000,1.009452,0.799805,202.002228,697.985665
13.710000,1.009460,0.799906,201.997571,698.088727
13.720000,1.009469,0.800009,201.992969,698.193763
13.730000,1.009479,0.800113,201.988431,698.300644
13.740000,1.009489,0.800218,201.983960,698.409240
13.750000,1.009499,0.800326,201.979563,698.519418
13.760000,1.009509,0.800434,201.975244,698.631044
13.770000,1.009520,0.800544,201.971009,698.743983
13.780000,1.009531,0.800654,201.966862,698.858098
13.790000,1.009542,0.800766,201.962808,698.973253
13.800000,1.009554,0.800878,201.958850,699.089309
13.810000,1.009566,0.800991,201.954993,699.206126
13.820000,1.009578,0.801105,201.951240,699.323566
13.830000,1.009590,0.801218,201.947596,699.441488
13.840000,1.009602,0.801332,201.944063,699.559753
13.850000,1.009615,0.801447,201.940647,699.678220
13.860000,1.009628,0.801561,201.937349,699.796751
13.870000,1.009641,0.801675,201.934173,699.915206
13.880000,1.009654,0.801788,201.931124,700.033445
13.890000,1.009667,0.801902,201.928205,700.151332
13.900000,1.009681,0.802014,201.925418,700.268729
13.910000,1.009694,0.802126,201.922768,700.385500
13.920000,1.009708,0.802237,201.920255,700.501509
13.930000,1.009722,0.802347,201.917884,700.616623
13.940000,1.009735,0.802456,201.915654,700.730708
13.950000,1.009749,0.802564,201.913567,700.843633
13.960000,1.009763,0.802671,201.911624,700.955268
13.970000,1.009776,0.802776,201.909826,701.065488
13.980000,1.009790,0.802879,201.908174,701.174164
13.990000,1.009804,0.802981,201.906666,701.281175
14.000000,1.009818,0.803081,201.905304,701.386400
14.010000,1.009831,0.803179,201.904087,701.489719
14.020000,1.009845,0.803275,201.903014,701.591018
14.030000,1.009858,0.803369,201.902084,701.690182
14.040000,1.009872,0.803461,201.901297,701.787102
14.050000,1.009885,0.803550,201.900651,701.881670
14.060000,1.009898,0.803637,201.900144,701.973782
14.070000,1.009911,0.803721,201.899776,702.063337
14.080000,1.009924,0.803803,201.899545,702.150238
14.090000,1.009936,0.803882,201.899448,702.234390
14.100000,1.009949,0.803958,201.899484,702.315702
14.110000,1.009961,0.804031,201.899650,702.394088
14.120000,1.009973,0.804101,201.899945,702.469464
14.130000,1.009985,0.804168,201.900365,702.541751
14.140000,1.009996,0.804232,201.900909,702.610872
14.150000,1.010008,0.804293,201.901575,702.676757
14.160000,1.010019,0.804351,201.902358,702.739337
14.170000,1.010029,0.804405,201.903257,702.798549
14.180000,1.010040,0.804456,201.904269,702.854334
14.190000,1.010050,0.804504,201.905391,702.906636
14.200000,1.010060,0.804548,201.906621,702.955404
14.210000,1.010069,0.804588,201.907956,703.000592
14.220000,1.010079,0.804625,201.909393,703.042156
14.230000,1.010088,0.804659,201.910929,703.080060
14.240000,1.010096,0.804689,201.912561,703.114269
14.250000,1.010104,0.804715,201.914287,703.144755
14.260000,1.010112,0.804737,201.916104,703.171491
14.270000,1.010120,0.804756,201.918008,703.194459
14.280000,1.010127,0.804771,201.919997,703.213642
14.290000,1.010133,0.804783,201.922069,703.229028
14.300000,1.010140,0.804791,201.924221,703.240611
14.310000,1.010146,0.804795,201.926449,703.248388
14.320000,1.010151,0.804796,201.928752,703.252361
14.330000,1.010156,0.804792,201.931126,703.252536
14.340000,1.010161,0.804785,201.933570,703.248923
14.350000,1.010165,0.804775,201.936080,703.241538
14.360000,1.010169,0.804761,201.938654,703.230399
14.370000,1.010173,0.804743,201.941290,703.215531
14.380000,1.010176,0.804722,201.943985,703.196961
14.390000,1.010179,0.804697,201.946737,703.174721
14.400000,1.010181,0.804669,201.949543,703.148846
14.410000,1.010182,0.804637,201.952401,703.119378
14.420000,1.010184,0.804602,201.955309,703.086360
14.430000,1.010185,0.804564,201.958265,703.049841
14.440000,1.010185,0.804522,201.961266,703.009871
14.450000,1.010185,0.804477,201.964310,702.966508
14.460000,1.010185,0.804429,201.967394,702.919811
14.470000,1.010184,0.804378,201.970518,702.869842
14.480000,1.010183,0.804324,201.973677,702.816669
14.490000,1.010181,0.804266,201.976871,702.760362
14.500000,1.010179,0.804206,201.980096,702.700993
14.510000,1.010176,0.804143,201.983351,702.638641
14.520000,1.010173,0.804078,201.986633,702.573386
14.530000,1.010170,0.804009,201.989940,702.505310
14.540000,1.010166,0.803939,201.993270,702.434499
14.550000,1.010162,0.803865,201.996621,702.361043
14.560000,1.010157,0.803790,201.999989,702.285034
14.570000,1.010152,0.803712,202.003374,702.206566
14.580000,1.010147,0.803632,202.006771,702.125736
14.590000,1.010141,0.803549,202.010179,702.042643
14.600000,1.010135,0.803465,202.013596,701.957390
14.610000,1.010129,0.803379,202.017018,701.870080
14.620000,1.010122,0.803291,202.020442,701.780819
14.630000,1.010114,0.803202,202.023867,701.689716
14.640000,1.010107,0.803111,202.027289,701.596880
14.650000,1.010099,0.803018,202.030706,701.502422
14.660000,1.010091,0.802924,202.034114,701.406457
14.670000,1.010082,0.802829,202.037511,701.309097
14.680000,1.010073,0.802733,202.040893,701.210460
14.690000,1.010064,0.802636,202.044257,701.110662
14.700000,1.010055,0.802538,202.047600,701.009820
14.710000,1.010045,0.802439,202.050919,700.908055
14.720000,1.010035,0.802339,202.054211,700.805485
14.730000,1.010025,0.802239,202.057472,700.702231
14.740000,1.010014,0.802139,202.060698,700.598413
14.750000,1.010004,0.802038,202.063887,700.494154
14.760000,1.009993,0.801937,202.067034,700.389573
14.770000,1.009982,0.801836,202.070136,700.284793
14.780000,1.009970,0.801735,202.073189,700.179935
14.790000,1.009959,0.801635,202.076190,700.075120
14.800000,1.009947,0.801534,202.079134,699.970469
14.810000,1.009936,0.801434,202.082019,699.866102
14.820000,1.009924,0.801334,202.084840,699.762140
14.830000,1.009912,0.801235,202.087594,699.658700
14.840000,1.009900,0.801137,202.090277,699.555902
14.850000,1.009887,0.801040,202.092884,699.453863
14.860000,1.009875,0.800943,202.095413,699.352698
14.870000,1.009863,0.800848,202.097859,699.252522
14.880000,1.009850,0.800754,202.100220,699.153450
14.890000,1.009838,0.800661,202.102490,699.055593
14.900000,1.009825,0.800570,202.104667,698.959060
14.910000,1.009813,0.800480,202.106747,698.863962
14.920000,1.009801,0.800391,202.108727,698.770403
14.930000,1.009788,0.800304,202.110603,698.678490
14.940000,1.009776,0.800219,202.112372,698.588325
14.950000,1.009763,0.800136,202.114030,698.500007
14.960000,1.009751,0.800055,202.115576,698.413636
14.970000,1.009739,0.799976,202.117005,698.329307
14.980000,1.009727,0.799899,202.118315,698.247112
14.990000,1.009715,0.799824,202.119503,698.167142
15.000000,1.009703,0.799752,202.120567,698.089485
15.010000,1.009692,0.799682,202.121504,698.014226
15.020000,1.009680,0.799614,202.122312,697.941445
15.030000,1.009669,0.799549,202.122987,697.871223
15.040000,1.009658,0.799487,202.123529,697.803633
15.050000,1.009647,0.799427,202.123933,697.738749
15.060000,1.009636,0.799370,202.124199,697.676640
15.070000,1.009626,0.799316,202.124325,697.617370
15.080000,1.009615,0.799264,202.124309,697.561004
15.090000,1.009605,0.799216,202.124150,697.507600
15.100000,1.009596,0.799170,202.123848,697.457212
15.110000,1.009586,0.799127,202.123401,697.409894
15.120000,1.009577,0.799088,202.122811,697.365694
15.130000,1.009568,0.799051,202.122078,697.324655
15.140000,1.009559,0.799018,202.121201,697.286819
15.150000,1.009551,0.798987,202.120182,697.252224
15.160000,1.009543,0.798960,202.119022,697.220901
15.170000,1.009535,0.798936,202.117723,697.192882
15.180000,1.009528,0.798916,202.116286,697.168190
15.190000,1.009521,0.798898,202.114714,697.146847
15.200000,1.009514,0.798884,202.113009,697.128872
15.210000,1.009508,0.798873,202.111172,697.114278
15.220000,1.009502,0.798865,202.109208,697.103074
15.230000,1.009497,0.798861,202.107120,697.095265
15.240000,1.009492,0.798859,202.104909,697.090854
15.250000,1.009487,0.798861,202.102580,697.089839
15.260000,1.009482,0.798866,202.100137,697.092212
15.270000,1.009479,0.798875,202.097583,697.097963
15.280000,1.009475,0.798887,202.094922,697.107078
15.290000,1.009472,0.798901,202.092158,697.119540
15.300000,1.009469,0.798919,202.089296,697.135325
15.310000,1.009467,0.798940,202.086340,697.154408
15.320000,1.009465,0.798965,202.083295,697.176759
15.330000,1.009463,0.798992,202.080166,697.202345
15.340000,1.009462,0.799022,202.076957,697.231128
15.350000,1.009461,0.799056,202.073674,697.263067
15.360000,1.009461,0.799092,202.070321,697.298118
15.370000,1.009461,0.799131,202.066905,697.336232
15.380000,1.009462,0.799173,202.063429,697.377357
15.390000,1.009463,0.799218,202.059900,697.421440
15.400000,1.009464,0.799265,202.056323,697.468420
15.410000,1.009466,0.799316,202.052704,697.518236
15.420000,1.009468,0.799368,202.049048,697.570824
15.430000,1.009470,0.799424,202.045361,697.626115
15.440000,1.009473,0.799482,202.041649,697.684037
15.450000,1.009477,0.799542,202.037916,697.744517
15.460000,1.009480,0.799604,202.034169,697.807478
15.470000,1.009484,0.799669,202.030414,697.872841
15.480000,1.009489,0.799736,202.026655,697.940521
15.490000,1.009493,0.799805,202.022899,698.010435
15.500000,1.009499,0.799876,202.019150,698.082495
15.510000,1.009504,0.799949,202.015413,698.156610
15.520000,1.009510,0.800023,202.011695,698.232690
15.530000,1.009516,0.800100,202.007999,698.310640
15.540000,1.009522,0.800178,202.004331,698.390364
15.550000,1.009529,0.800258,202.000696,698.471763
15.560000,1.009536,0.800339,201.997098,698.554738
15.570000,1.009544,0.800421,201.993543,698.639187
15.580000,1.009551,0.800505,201.990033,698.725008
15.590000,1.009559,0.800589,201.986575,698.812096
15.600000,1.009567,0.800675,201.983170,698.900345
15.610000,1.009576,0.800762,201.979825,698.989650
15.620000,1.009584,0.800849,201.976542,699.079902
15.630000,1.009593,0.800938,201.973326,699.170993
15.640000,1.009602,0.801027,201.970179,699.262814
15.650000,1.009612,0.801116,201.967107,699.355255
15.660000,1.009621,0.801206,201.964111,699.448207
15.670000,1.009631,0.801296,201.961196,699.541558
15.680000,1.009641,0.801386,201.958364,699.635198
15.690000,1.009651,0.801477,201.955620,699.729017
15.700000,1.009661,0.801567,201.952966,699.822904
15.710000,1.009671,0.801657,201.950405,699.916750
15.720000,1.009681,0.801747,201.947940,700.010444
15.730000,1.009692,0.801837,201.945574,700.103877
15.740000,1.009703,0.801926,201.943310,700.196941
15.750000,1.009713,0.802015,201.941149,700.289526
15.760000,1.009724,0.802103,201.939093,700.381526
15.770000,1.009735,0.802191,201.937143,700.472835
15.780000,1.009746,0.802277,201.935302,700.563347
15.790000,1.009757,0.802363,201.933571,700.652957
15.800000,1.009767,0.802447,201.931950,700.741565
15.810000,1.009778,0.802531,201.930440,700.829068
15.820000,1.009789,0.802613,201.929042,700.915366
15.830000,1.009800,0.802694,201.927756,701.000363
15.840000,1.009811,0.802773,201.926582,701.083961
15.850000,1.009822,0.802851,201.925522,701.166067
15.860000,1.009833,0.802927,201.924573,701.246589
15.870000,1.009843,0.803002,201.923737,701.325437
15.880000,1.009854,0.803075,201.923013,701.402523
15.890000,1.009864,0.803146,201.922399,701.477761
15.900000,1.009875,0.803215,201.921897,701.551070
15.910000,1.009885,0.803282,201.921503,701.622367
15.920000,1.009895,0.803347,201.921219,701.691577
15.930000,1.009905,0.803410,201.921042,701.758622
15.940000,1.009915,0.803470,201.920972,701.823432
15.950000,1.009925,0.803529,201.921006,701.885936
15.960000,1.009935,0.803585,201.921144,701.946068
15.970000,1.009944,0.803638,201.921385,702.003765
15.980000,1.009953,0.803689,201.921726,702.058965
15.990000,1.009962,0.803738,201.922166,702.111612
16.000000,1.009971,0.803784,201.922704,702.161651
16.010000,1.009980,0.803827,201.923337,702.209030
16.020000,1.009988,0.803868,201.924064,702.253703
16.030000,1.009996,0.803906,201.924882,702.295625
16.040000,1.010004,0.803942,201.925791,702.334754
16.050000,1.010012,0.803974,201.926787,702.371052
16.060000,1.010019,0.804004,201.927869,702.404486
16.070000,1.010026,0.804031,201.929035,702.435025
16.080000,1.010033,0.804055,201.930283,702.462640
16.090000,1.010040,0.804076,201.931610,702.487309
16.100000,1.010046,0.804095,201.933015,702.509010
16.110000,1.010052,0.804110,201.934495,702.527727
16.120000,1.010058,0.804123,201.936048,702.543446
16.130000,1.010063,0.804132,201.937672,702.556157
16.140000,1.010068,0.804139,201.939366,702.565854
16.150000,1.010073,0.804143,201.941126,702.572535
16.160000,1.010077,0.804144,201.942951,702.576199
16.170000,1.010082,0.804142,201.944838,702.576851
16.180000,1.010085,0.804137,201.946786,702.574498
16.190000,1.010089,0.804129,201.948791,702.569152
16.200000,1.010092,0.804118,201.950853,702.560828
16.210000,1.010095,0.804105,201.952970,702.549542
16.220000,1.010097,0.804088,201.955138,702.535316
16.230000,1.010099,0.804069,201.957355,702.518175
16.240000,1.010101,0.804047,201.959621,702.498147
16.250000,1.010103,0.804023,201.961932,702.475263
16.260000,1.010104,0.803995,201.964286,702.449557
16.270000,1.010104,0.803965,201.966682,702.421066
16.280000,1.010105,0.803933,201.969118,702.389832
16.290000,1.010105,0.803898,201.971590,702.355898
16.300000,1.010105,0.803860,201.974098,702.319310
16.310000,1.010104,0.803820,201.976639,702.280118
16.320000,1.010103,0.803777,201.979211,702.238375
16.330000,1.010102,0.803732,201.981812,702.194135
16.340000,1.010100,0.803685,201.984440,702.147457
16.350000,1.010098,0.803636,201.987092,702.098401
16.360000,1.010096,0.803584,201.989766,702.047030
16.370000,1.010093,0.803530,201.992462,701.993409
16.380000,1.010090,0.803475,201.995175,701.937607
16.390000,1.010087,0.803417,201.997904,701.879694
16.400000,1.010083,0.803357,202.000647,701.819743
16.410000,1.010079,0.803296,202.003401,701.757827
16.420000,1.010075,0.803232,202.006164,701.694024
16.430000,1.010070,0.803168,202.008934,701.628413
16.440000,1.010066,0.803101,202.011709,701.561073
16.450000,1.010060,0.803033,202.014486,701.492088
16.460000,1.010055,0.802964,202.017263,701.421541
16.470000,1.010049,0.802893,202.020037,701.349517
16.480000,1.010043,0.802821,202.022806,701.276105
16.490000,1.010037,0.802748,202.025568,701.201391
16.500000,1.010030,0.802674,202.028319,701.125466
16.510000,1.010024,0.802598,202.031058,701.048421
16.520000,1.010017,0.802522,202.033782,700.970347
16.530000,1.010009,0.802445,202.036487,700.891337
16.540000,1.010002,0.802368,202.039172,700.811484
16.550000,1.009994,0.802289,202.041833,700.730884
16.560000,1.009986,0.802210,202.044468,700.649631
16.570000,1.009978,0.802131,202.047075,700.567820
16.580000,1.009970,0.802052,202.049650,700.485548
16.590000,1.009962,0.801972,202.052190,700.402911
16.600000,1.009953,0.801892,202.054693,700.320004
16.610000,1.009944,0.801812,202.057156,700.236925
16.620000,1.009935,0.801732,202.059576,700.153770
16.630000,1.009926,0.801652,202.061950,700.070635
16.640000,1.009917,0.801572,202.064275,699.987617
16.650000,1.009908,0.801492,202.066549,699.904810
16.660000,1.009898,0.801413,202.068769,699.822311
16.670000,1.009889,0.801335,202.070931,699.740214
16.680000,1.009879,0.801257,202.073032,699.658612
16.690000,1.009869,0.801179,202.075071,699.577600
16.700000,1.009860,0.801103,202.077045,699.497269
16.710000,1.009850,0.801027,202.078950,699.417710
16.720000,1.009840,0.800952,202.080783,699.339015
16.730000,1.009830,0.800878,202.082543,699.261271
16.740000,1.009820,0.800806,202.084226,699.184567
16.750000,1.009811,0.800734,202.085831,699.108990
16.760000,1.009801,0.800664,202.087354,699.034623
16.770000,1.009791,0.800595,202.088793,698.961551
16.780000,1.009781,0.800527,202.090146,698.889854
16.790000,1.009771,0.800461,202.091411,698.819614
16.800000,1.009762,0.800396,202.092585,698.750907
16.810000,1.009752,0.800333,202.093666,698.683810
16.820000,1.009743,0.800272,202.094653,698.618397
16.830000,1.009733,0.800213,202.095544,698.554740
16.840000,1.009724,0.800155,202.096337,698.492909
16.850000,1.009715,0.800099,202.097030,698.432971
16.860000,1.009706,0.800045,202.097622,698.374992
16.870000,1.009697,0.799993,202.098112,698.319034
16.880000,1.009688,0.799943,202.098498,698.265157
16.890000,1.009679,0.799896,202.098779,698.213420
16.900000,1.009671,0.799850,202.098953,698.163877
16.910000,1.009662,0.799807,202.099020,698.116580
16.920000,1.009654,0.799765,202.098980,698.071580
16.930000,1.009646,0.799727,202.098831,698.028924
16.940000,1.009638,0.799690,202.098572,697.988655
16.950000,1.009631,0.799656,202.098205,697.950815
16.960000,1.009624,0.799624,202.097728,697.915443
16.970000,1.009617,0.799595,202.097142,697.882574
16.980000,1.009610,0.799568,202.096448,697.852240
16.990000,1.009603,0.799544,202.095646,697.824472
17.000000,1.009597,0.799522,202.094736,697.799295
17.010000,1.009591,0.799502,202.093721,697.776734
17.020000,1.009585,0.799486,202.092601,697.756808
17.030000,1.009579,0.799471,202.091377,697.739535
17.040000,1.009574,0.799460,202.090052,697.724929
17.050000,1.009569,0.799451,202.088627,697.713001
17.060000,1.009564,0.799444,202.087104,697.703759
17.070000,1.009560,0.799440,202.085486,697.697207
17.080000,1.009556,0.799439,202.083774,697.693348
17.090000,1.009552,0.799440,202.081972,697.692179
17.100000,1.009549,0.799444,202.080083,697.693695
17.110000,1.009545,0.799450,202.078108,697.697890
17.120000,1.009543,0.799459,202.076051,697.704751
17.130000,1.009540,0.799470,202.073915,697.714265
17.140000,1.009538,0.799484,202.071703,697.726414
17.150000,1.009536,0.799501,202.069419,697.741179
17.160000,1.009534,0.799520,202.067066,697.758535
17.170000,1.009533,0.799541,202.064648,697.778457
17.180000,1.009532,0.799565,202.062168,697.800916
17.190000,1.009531,0.799591,202.059630,697.825878
17.200000,1.009531,0.799619,202.057038,697.853310
17.210000,1.009531,0.799650,202.054396,697.883173
17.220000,1.009532,0.799683,202.051708,697.915426
17.230000,1.009532,0.799718,202.048978,697.950027
17.240000,1.009533,0.799756,202.046209,697.986929
17.250000,1.009534,0.799795,202.043406,698.026083
17.260000,1.009536,0.799837,202.040574,698.067439
17.270000,1.009538,0.799880,202.037715,698.110942
17.280000,1.009540,0.799926,202.034835,698.156536
17.290000,1.009543,0.799973,202.031937,698.204164
17.300000,1.009546,0.800023,202.029026,698.253764
17.310000,1.009549,0.800074,202.026105,698.305274
17.320000,1.009552,0.800127,202.023179,698.358628
17.330000,1.009556,0.800181,202.020252,698.413759
17.340000,1.009560,0.800237,202.017328,698.470599
17.350000,1.009564,0.800295,202.014410,698.529077
17.360000,1.009569,0.800354,202.011503,698.589119
17.370000,1.009573,0.800414,202.008610,698.650652
17.380000,1.009578,0.800476,202.005736,698.713600
17.390000,1.009584,0.800539,202.002884,698.777886
17.400000,1.009589,0.800603,202.000057,698.843431
17.410000,1.009595,0.800668,201.997260,698.910154
17.420000,1.009601,0.800734,201.994496,698.977976
17.430000,1.009607,0.800801,201.991767,699.046812
17.440000,1.009614,0.800869,201.989078,699.116581
17.450000,1.009620,0.800937,201.986432,699.187197
17.460000,1.009627,0.801007,201.983831,699.258577
17.470000,1.009634,0.801076,201.981280,699.330634
17.480000,1.009641,0.801147,201.978780,699.403283
17.490000,1.009649,0.801218,201.976336,699.476436
17.500000,1.009656,0.801289,201.973950,699.550007
17.510000,1.009664,0.801360,201.971624,699.623908
17.520000,1.009671,0.801432,201.969362,699.698052
17.530000,1.009679,0.801503,201.967167,699.772352
17.540000,1.009687,0.801575,201.965040,699.846721
17.550000,1.009695,0.801646,201.962984,699.921071
17.560000,1.009704,0.801718,201.961001,699.995314
17.570000,1.009712,0.801789,201.959093,700.069366
17.580000,1.009720,0.801860,201.957263,700.143138
17.590000,1.009729,0.801930,201.955511,700.216546
17.600000,1.009737,0.802000,201.953839,700.289504
17.610000,1.009746,0.802069,201.952249,700.361929
17.620000,1.009754,0.802138,201.950742,700.433736
17.630000,1.009763,0.802206,201.949319,700.504844
17.640000,1.009772,0.802273,201.947981,700.575171
17.650000,1.009780,0.802339,201.946729,700.644636
17.660000,1.009789,0.802404,201.945563,700.713162
17.670000,1.009798,0.802468,201.944484,700.780670
17.680000,1.009806,0.802532,201.943492,700.847083
17.690000,1.009815,0.802593,201.942588,700.912328
17.700000,1.009823,0.802654,201.941771,700.976331
17.710000,1.009832,0.802713,201.941042,701.039020
17.720000,1.009840,0.802771,201.940401,701.100326
17.730000,1.009849,0.802828,201.939848,701.160182
17.740000,1.009857,0.802883,201.939382,701.218520
17.750000,1.009865,0.802936,201.939003,701.275277
17.760000,1.009873,0.802988,201.938711,701.330391
17.770000,1.009881,0.803038,201.938504,701.383801
17.780000,1.009889,0.803086,201.938382,701.435452
17.790000,1.009897,0.803133,201.938345,701.485286
17.800000,1.009905,0.803177,201.938391,701.533250
17.810000,1.009912,0.803220,201.938520,701.579294
17.820000,1.009920,0.803261,201.938730,701.623370
17.830000,1.009927,0.803300,201.939020,701.665431
17.840000,1.009934,0.803336,201.939390,701.705433
17.850000,1.009941,0.803371,201.939838,701.743336
17.860000,1.009947,0.803404,201.940363,701.779102
17.870000,1.009954,0.803434,201.940963,701.812694
17.880000,1.009960,0.803463,201.941637,701.844080
17.890000,1.009966,0.803489,201.942384,701.873228
17.900000,1.009972,0.803513,201.943202,701.900111
17.910000,1.009978,0.803535,201.944090,701.924704
17.920000,1.009983,0.803554,201.945046,701.946985
17.930000,1.009989,0.803571,201.946068,701.966934
17.940000,1.009994,0.803586,201.947156,701.984534
17.950000,1.009998,0.803599,201.948307,701.999771
17.960000,1.010003,0.803609,201.949519,702.012635
17.970000,1.010007,0.803617,201.950792,702.023115
17.980000,1.010011,0.803623,201.952123,702.031208
17.990000,1.010015,0.803626,201.953511,702.036909
18.000000,1.010019,0.803627,201.954954,702.040220
18.010000,1.010022,0.803626,201.956449,702.041142
18.020000,1.010025,0.803623,201.957997,702.039680
18.030000,1.010028,0.803617,201.959594,702.035844
18.040000,1.010031,0.803609,201.961239,702.029645
18.050000,1.010033,0.803599,201.962930,702.021094
18.060000,1.010035,0.803586,201.964666,702.010210
18.070000,1.010037,0.803571,201.966444,701.997011
18.080000,1.010038,0.803554,201.968263,701.981518
18.090000,1.010039,0.803535,201.970121,701.963755
18.100000,1.010040,0.803514,201.972016,701.943750
18.110000,1.010041,0.803490,201.973947,701.921532
18.120000,1.010041,0.803465,201.975911,701.897132
18.130000,1.010041,0.803437,201.977906,701.870584
18.140000,1.010041,0.803408,201.979932,701.841925
18.150000,1.010040,0.803376,201.981985,701.811194
18.160000,1.010040,0.803343,201.984065,701.778432
18.170000,1.010039,0.803308,201.986169,701.743682
18.180000,1.010037,0.803271,201.988295,701.706989
18.190000,1.010036,0.803232,201.990441,701.668402
18.200000,1.010034,0.803191,201.992606,701.627970
18.210000,1.010032,0.803149,201.994788,701.585745
18.220000,1.010030,0.803105,201.996984,701.541779
18.230000,1.010027,0.803059,201.999193,701.496130
18.240000,1.010024,0.803012,202.001412,701.448853
18.250000,1.010021,0.802964,202.003640,701.400009
18.260000,1.010018,0.802914,202.005875,701.349657
18.270000,1.010014,0.802863,202.008114,701.297859
18.280000,1.010010,0.802810,202.010356,701.244680
18.290000,1.010006,0.802756,202.012599,701.190184
18.300000,1.010002,0.802702,202.014839,701.134438
18.310000,1.009997,0.802646,202.017077,701.077510
18.320000,1.009993,0.802589,202.019308,701.019468
18.330000,1.009988,0.802531,202.021532,700.960382
18.340000,1.009982,0.802472,202.023745,700.900324
18.350000,1.009977,0.802413,202.025946,700.839366
18.360000,1.009972,0.802352,202.028133,700.777579
18.370000,1.009966,0.802292,202.030303,700.715039
18.380000,1.009960,0.802230,202.032454,700.651818
18.390000,1.009954,0.802168,202.034584,700.587992
18.400000,1.009948,0.802106,202.036691,700.523637
18.410000,1.009941,0.802043,202.038772,700.458827
18.420000,1.009935,0.801980,202.040825,700.393640
